projectId,projectAcronym,fundingScheme,organizationId,title,firstName,lastName
846552,SPECIMEN,MSCA-IF,9998437,DR,Katharina,STEINER
846552,SPECIMEN,MSCA-IF,99997465,DR,Katharina,STEINER
846567,STRELECOID,MSCA-IF,999466467,MR,Csaba,Forro
846567,STRELECOID,MSCA-IF,999596447,MR,Csaba,Forro
846571,DNANanoProbes,MSCA-IF,99656995,DR,Ilya,APARIN
846597,DIMAF,MSCA-IF,99999793,DR,Aurore,Finco
846614,EVOMET,MSCA-IF,999460841,DR,Luis,ZAPATA ORTIZ
846615,EMPAtHy,MSCA-IF,999651931,DR,Sebastien,Dumas
846617,Angio-NYT,MSCA-IF,999522145,DR,Tommaso,Ristori
846617,Angio-NYT,MSCA-IF,999977269,DR,Tommaso,Ristori
846621,SKILLS,MSCA-IF,999847677,DR,Nele,Warrinnier
846636,DEEPDREAM,MSCA-IF,99952845,DR,DANIEL,ROMERO PEREZ
846645,RETRY,MSCA-IF,999907526,DR,Stefano,Piemontese
846648,RESIST,MSCA-IF,999975329,DR,John,Lawson
846655,PhoToBe,MSCA-IF,999974262,DR,Martin,Gühmann
846674,GenEl,MSCA-IF,999980276,DR,Michael,Lupberger
846679,INFANTPATTERNS,MSCA-IF,999980373,DR,Silvia,MUCELI
846688,ProTeCT,MSCA-IF,99946734,MRS,Pavla,FAJTOVA
846688,ProTeCT,MSCA-IF,999512057,MRS,Pavla,FAJTOVA
846702,METACURIO,MSCA-IF,99999211,DR,Alexandra,VLASSOVA
846706,ECO-DEKS,MSCA-IF,999419422,DR,Morufu,Muhammed
846734,HISPANEMA,MSCA-IF,999865816,DR,Jana,CERNA
846734,HISPANEMA,MSCA-IF,999991722,DR,Jana,CERNA
846737,CoSiLiS,MSCA-IF,999973971,DR,Johann,Riemensberger
846764,iNano,MSCA-IF,999507692,DR,Karl David,WEGNER
846775,CLEAN,MSCA-IF,999976784,DR,Lei,Hou
846787,MADMpancreas,MSCA-IF,999991043,DR,Paul,Riccio
846793,GLU-IMAGE,MSCA-IF,999989976,DR,Petr,BEDNARIK
846794,MetALS,MSCA-IF,999978433,DR,James,Rooney
846795,Visual Proteomics,MSCA-IF,999991043,DR,Fabian,COSCIA
846796,SILIA,MSCA-IF,999512251,DR,Ludek,Stepanek
846806,MetEpiC,MSCA-IF,999997833,DR,Emilie,MONTELLIER
846810,TaPPiNG-EPI,MSCA-IF,999867368,DR,Jaideep,CHERAKKA KESAVAN
846824,ANDANTE,MSCA-IF,99998435,DR,Neven-Stjepan,FUCKAR
846827,INTERGLP1,MSCA-IF,999991043,MS,Ee Von,Moo
846839,Self-EsteemProcesses,MSCA-IF,999899475,DR,Anne,Reitz
846843,LitRivus,MSCA-IF,99985534,DR,Daniel,GONZALEZ-FERNANDEZ
846856,CUSP,MSCA-IF,999437561,DR,Dusan,BORIC
846856,CUSP,MSCA-IF,999987745,DR,Dusan,BORIC
846860,ICEPRINT,MSCA-IF,99808218,DR,Sara,Hardardottir
846860,ICEPRINT,MSCA-IF,999459677,DR,Sara,Hardardottir
846873,SchiSTOP,MSCA-IF,999988424,DR,Federica,Giardina
846916,OrthoChirp,MSCA-IF,999991334,DR,Victor,BOUDARA
846924,MAMONET,MSCA-IF,999977851,DR,Azzam,AL-NAHARI
846958,VERTEXCULT,MSCA-IF,999845252,DR,Luca,Lombardo
846958,VERTEXCULT,MSCA-IF,999897341,DR,Luca,Lombardo
846982,RecBord,MSCA-IF,999975814,DR,Thomas,Western
847012,MS,MSCA-IF,999907914,DR,Magdalena,Sznurkowska
847012,MS,MSCA-IF,99998629,DR,Magdalena,Sznurkowska
847014,MultiSeaSpace,MSCA-IF,999984253,DR,Iosu,PARADINAS
867360,BioCat,MSCA-IF,960782479,MRS,Joana,Madjarov
867413,EDULIBERA,MSCA-IF,998333895,MS,Sandra Marisa,Martins Ramos Gonçalves
867414,DEEPLEARNRBP,MSCA-IF,999880657,DR,Panagiotis,Alexiou
867423,IDESoWa,MSCA-IF,999933328,DR,Antra,Boca
867424,ACoDM,MSCA-IF,998242327,DR,Cecília,Pardo-Bellver
867425,CuDiCy,MSCA-IF,999577726,DR,Maria,HADJIATHANASIOU
867426,ABA-GrowthBalance,MSCA-IF,999455894,DR,Borja,Belda Palazón
867427,DUEL,MSCA-IF,999835843,DR,Nicoletta,DEMETRIOU
867429,CHARM-Vis,MSCA-IF,999612937,PROF,Vincenzo,LAGANI
867430,IMMUNETREH,MSCA-IF,999876292,DR,Michalina,Kazek
867431,CeleSte,MSCA-IF,967498371,MS,Maria,Martine Lopez
867433,FAULT-LEARNING,MSCA-IF,999835843,DR,Kleanthis,Malialis
867435,history textbooks,MSCA-IF,999896468,DR,Slavka,Otcenasova
867436,IFR-CNS,MSCA-IF,99281605,DR,Xin,Wen
867437,BterBioPlastics,MSCA-IF,960782479,DR,Alexandra,Peregrina Lavín
867438,Human Jigsaw,MSCA-IF,96593444,DR,Maria-Eleni,Chovalopoulou
867445,MAGMOLMET,MSCA-IF,999603916,DR,Diana,DRAGANCEA
867450,OPTIMAR,MSCA-IF,998611994,DR,Teresa,MATIAS CORREIA
867451,NewSiest,MSCA-IF,99992324,DR,Kavyashree,Srinivasa
867452,PEROGAN,MSCA-IF,999835843,DR,Modestos,Athanasiou
867453,ParaResWEC,MSCA-IF,999904228,DR,Josh,Davidson
867454,PEER,MSCA-IF,999842536,MR,Matti,YLÖNEN
867455,ImmunoMECH,MSCA-IF,999835843,DR,Odysseas,Kokkinos
867457,NanoPhosTox,MSCA-IF,999605856,DR,Asya,Drenkova-Tuhtan
867458,LC-FMRI,MSCA-IF,967498371,DR,Julia,Huntenburg
867459,P-appetite,MSCA-IF,967498371,DR,Ibrahim,Tastekin
867464,ProBioMem,MSCA-IF,960782479,DR,Francesco,GALIANO
867466,YouthExistInTourism,MSCA-IF,999885701,MS,Sinead Marian,D'Silva
867467,SSINGERG,MSCA-IF,999894916,DR,Porkodi,KADHIRVEL
867468,STREPUNLOCKED,MSCA-IF,999875031,DR,Petra,Mikolcevic
867470,QuinADAR1,MSCA-IF,999880657,DR,Jaclyn,Quin
867471,TrawledSeas,MSCA-IF,999887059,DR,Ruth,DURÁN
867472,3D-NANOFOOD,MSCA-IF,988145985,DR,Alejandra,Acevedo Fani
867473,ProEMiBiL,MSCA-IF,999642813,DR,Wilson,Morais Junior
867474,POPGEO_BG,MSCA-IF,999901512,DR,Grigor,Boykov
875732,birdGRC,MSCA-IF,999985029,DR,Francisco Jesús,RUIZ-RUANO CAMPAÑA
875732,birdGRC,MSCA-IF,999985611,DR,Francisco Jesús,RUIZ-RUANO CAMPAÑA
881822,SOUNDCITY,MSCA-IF,998826946,DR,Nicola,Di Croce
881822,SOUNDCITY,MSCA-IF,998948293,DR,Nicola,Di Croce
882055,CDE4Peace,MSCA-IF,969470478,DR,Nikolay,PAVLOV
882135,BrightNano-vdW,MSCA-IF,999993468,DR,Cynthia,Vidal
882168,ROLLER COASTER,MSCA-IF,992204077,DR,Katharina,FELLNHOFER
882168,ROLLER COASTER,MSCA-IF,999979015,DR,Katharina,FELLNHOFER
882173,MaP,MSCA-IF,99656995,DR,Gian Lorenzo Simone,Paravicini Bagliani
882216,FORECAST,MSCA-IF,999974844,DR,Martin David,VENTURAS
882221,CAWEB,MSCA-IF,999994535,DR,Stefano,MAMMOLA
882232,MALOT,MSCA-IF,999904034,DR,Huan,Li
882247,Src dimerization,MSCA-IF,999857571,DR,Danislav,SPASSOV
882257,WritEMe,MSCA-IF,99999793,DR,massimo,MAIOCCHI
882311,INPUT,MSCA-IF,999874643,DR,Nadine,Kolb
882314,PostGro,MSCA-IF,999986484,DR,Tilman,Hartley
882387,HuSME,MSCA-IF,999867077,DR,Javier,SANTOS MORENO
882429,COCONUTE,MSCA-IF,999899572,DR,Lorene,Champougny
882520,GLASSphase,MSCA-IF,999904034,DR,Qi,Zhang
882536,QUANLUX,MSCA-IF,999619436,DR,Giuseppe,Calajo
882550,Sustainable-CPS,MSCA-IF,999466467,DR,Didem,Gurdur Broo
882550,Sustainable-CPS,MSCA-IF,999990946,DR,Didem,Gurdur Broo
882556,ISICD,MSCA-IF,999882015,DR,Katie,Patterson
882597,PRECISMEDLYM,MSCA-IF,962027959,DR,Laura,Tomas Roca
882617,SynWaiXen,MSCA-IF,999869114,DR,Denis,Höfler
882628,CHT-sCO2,MSCA-IF,999993468,PROF,Jiangfeng,GUO
882682,PLOCEAN,MSCA-IF,986090458,DR,Luisa,GALGANI
882682,PLOCEAN,MSCA-IF,996848728,DR,Luisa,GALGANI
882686,MaSCHiP,MSCA-IF,999974941,DR,Alvaro,Etcheverry
882688,sTUCk,MSCA-IF,999991334,DR,Behrouz,KAROUBI
882708,CRYSTALCLOCK,MSCA-IF,999979888,DR,Tomas,Sikorsky
882733,ARMISTICE,MSCA-IF,999991722,DR,Francesco,Parisio
882747,TRANSlation,MSCA-IF,999979694,DR,Joanna,Chojnicka
882758,HISTOLOC,MSCA-IF,999907526,DR,Edina,Prondvai
882771,TAXi-ch,MSCA-IF,99998823,DR,Yuvia Alheli,Perez Rico
882779,ADELE,MSCA-IF,985989966,DR,Cedric,RAOUL
882779,ADELE,MSCA-IF,999997833,DR,Cedric,RAOUL
882794,RCE-OPP,MSCA-IF,999874934,DR,Quan,LIU
882816,M3R,MSCA-IF,910155463,DR,George,SONGULASHVILI
882830,immunoassays,MSCA-IF,937356591,DR,Tamas,Fülöp
882832,RealOrImagined,MSCA-IF,99997562,MS,Nadine,Dijkstra
882893,IceLab,MSCA-IF,999997736,DR,Henrieka,Detlef
882904,MICRODEV,MSCA-IF,99946831,DR,Eva,JIMENEZ GURI
882936,SIND,MSCA-IF,999990267,DR,Marwa,El Zein
882941,NEMABOX,MSCA-IF,999977172,DR,Clement,PELLEGRIN
882946,REBOST,MSCA-IF,999874643,DR,Jaume,Ferrer Lalanza
882967,UnEquality,MSCA-IF,999839335,DR,Jonathan,Mijs
882991,ICEDRAGON,MSCA-IF,999975426,DR,Marie,Van de Sande
883003,OvCaPreMed,MSCA-IF,999646693,DR,Deepak Balaji,THIMIRI GOVINDA RAJ
883003,OvCaPreMed,MSCA-IF,999892588,DR,Deepak Balaji,THIMIRI GOVINDA RAJ
883071,PROVE,MSCA-IF,999874643,DR,Casper,Ullsten-Wahlund
883105,ShrimpLLH,MSCA-IF,999986096,DR,OMKAR VIJAY,BYADGI
883146,NetriCan,MSCA-IF,999902579,DR,Laurent,FATTET
883172,ITHACA,MSCA-IF,99809091,DR,Marilisa,Cortesi
883172,ITHACA,MSCA-IF,999993953,DR,Marilisa,Cortesi
883256,MALTOSE,MSCA-IF,911063674,DR,Christopher,Gaul
883280,URBS,MSCA-IF,999895983,DR,STEFANIA,MERLO
883325,NURoFE,MSCA-IF,999901415,DR,Leandro Jose',de ASSIS
883387,PNMS,MSCA-IF,99998435,DR,Tim,Esser
883620,FARMEC,MSCA-IF,999957869,DR,Pietro,Castelli Gattinara
883676,InviFo,MSCA-IF,993760054,DR,Stefan,de Jong
883676,InviFo,MSCA-IF,999899475,DR,Stefan,de Jong
883724,VaViM,MSCA-IF,954530344,DR,Colin Jakob,Rittberg
883748,LISEDIDYS,MSCA-IF,999844573,DR,Jana,Hantáková
883766,BIF-PROTECTS,MSCA-IF,999975717,DR,Ciaran,Lee
883785,MEANINGFEEL,MSCA-IF,999852915,DR,Farid,Anvari
883832,EvolInfome,MSCA-IF,999991043,DR,David,Duchene
883951,GelPrint,MSCA-IF,999867368,DR,Dimitrios,Skoulas
883987,PhotoRedOx,MSCA-IF,99776402,DR,Daniel,Bím
883987,PhotoRedOx,MSCA-IF,999512057,DR,Daniel,Bím
884029,POSEIDON,MSCA-IF,99986892,DR,Alice,STEPHANT
884038,POSTCAMB,MSCA-IF,999646596,DR,JAY PRAKASH,MAURYA
884148,CRISPR-Locate,MSCA-IF,999976493,DR,Tina,Uroda
884163,EvoSpa,MSCA-IF,999852915,DR,Yuval,Mulla
884178,RNADOMAIN,MSCA-IF,999976493,DR,Hugo Armando,Guillen Ramirez
884237,ColonialConsequences,MSCA-IF,999867077,DR,Julie,Mushynsky
884291,GEHEMS,MSCA-IF,91782923,DR,Babak,Jafarpisheh
884318,2DTriCat4Energy,MSCA-IF,999845446,DR,Michelle,Browne
884364,SenseFuture,MSCA-IF,999511572,DR,Eusun,Han
884364,SenseFuture,MSCA-IF,999991043,DR,Eusun,Han
884511,StressRhomboid,MSCA-IF,99998435,DR,Lucie,Kafkova
884556,comfortA,MSCA-IF,998403929,DR,Marika,Vellei
884556,comfortA,MSCA-IF,999846804,DR,Marika,Vellei
884597,HollidayTrack,MSCA-IF,93642607,DR,Marcel,Tuppi
884702,HEAAT,MSCA-IF,999977172,DR,Nik,Petek-Sargeant
884741,MEANN,MSCA-IF,999991043,DR,Joseph,Hamill
884823,PORTable STaNDOuTs,MSCA-IF,934242018,DR,Divyasree,Prabhakaran
884930,MOBILESITES,MSCA-IF,999843603,DR,Sabiha,Gologlu
884930,MOBILESITES,MSCA-IF,999905101,DR,Sabiha,Gologlu
884931,FINSEIS,MSCA-IF,999894043,DR,Vincent,Roche
884931,FINSEIS,MSCA-IF,999974359,DR,Vincent,Roche
884948,ALCO2-FUNC,MSCA-IF,999548044,DR,Jacob,Davies
885088,Evolution,MSCA-IF,999599745,DR,Ioana Nicoleta,MELEG
885274,SmartWood_3D,MSCA-IF,999979015,MR,Gabriel,Spreitzer
885498,P4,MSCA-IF,999979694,DR,Deborah,Tangunan
885534,HePULSE,MSCA-IF,999859705,DR,Abdul Wasy,Zia
885567,MAZINGER,MSCA-IF,999869114,DR,Fulvio,Flamini
885583,GuardSym,MSCA-IF,99999793,DR,Diego,SANTOS GARCIA
885672,DYSC-EYE-7T,MSCA-IF,999862712,DR,Elisa,Castaldi
885793,INHALE,MSCA-IF,999985514,DR,KRANTHI,MANIAM
885794,AQUATIC,MSCA-IF,999864555,DR,Jose,CAÑADA
885795,PolyTEM,MSCA-IF,999975426,DR,Yifei,Xu
885797,AptoGEL,MSCA-IF,999979015,DR,Anna,Puiggali
885818,CAtS,MSCA-IF,999981343,MR,Nathaniel,Anderson
885864,TOR in acTIon,MSCA-IF,99999793,DR,Yihan,Dong
885866,SWaG,MSCA-IF,999596447,DR,Siew-Leng,Loo
885881,MP3,MSCA-IF,999596447,DR,Marco,Carlotti
885891,IceAq,MSCA-IF,999884246,DR,Aude,Vincent
885893,CAMPVANS,MSCA-IF,999979015,DR,Jiang,CAO
885904,COCONUT,MSCA-IF,999979694,DR,Frank,Rösler
885955,RhinalMultiSense,MSCA-IF,999977851,DR,Maximiliano,NIGRO
885977,WRAP,MSCA-IF,936823964,DR,Anna,Judson
885979,DIVISION BELL,MSCA-IF,999651931,DR,Matouš,Glanc
885985,HyPer SMM,MSCA-IF,999698006,DR,Lorenzo,Raffaele
885990,GalaxyConnect,MSCA-IF,998692601,DR,Laura,Keating
885998,CODer,MSCA-IF,999841469,DR,Diogo,Ribeiro
886005,SUPREME,MSCA-IF,99966231,DR,Manrico,Sebastiano
886024,NanoscAM,MSCA-IF,99999793,DR,Antoine,Aubret
886026,FASHION IN IR,MSCA-IF,999975814,MR,Vincent,Dubé-Senécal
886028,LUCiD-Mater,MSCA-IF,99998435,MR,Zhaohe,Dai
886035,CLOSER,MSCA-IF,999874643,DR,Daniel,Jach
886045,BRCAstem,MSCA-IF,99998435,DR,Emilia,Puig Lombardi
886046,LFC-MORE,MSCA-IF,99999211,DR,Jolijn,Onvlee
886050,INTRANCES,MSCA-IF,999874546,DR,Richard,Hewitt
886055,SmartLube,MSCA-IF,999974262,DR,Xinhu,Wu
886066,EXAM,MSCA-IF,999977172,DR,Weixuan,Zeng
886092,TReSFiDS,MSCA-IF,999997736,DR,Stefano Michele,Cavaletto
886094,Transparent3D,MSCA-IF,999995893,DR,Petros,Stavroulakis
886102,HaloCat,MSCA-IF,999979015,DR,Xichang,Dong
886121,PRESSURE,MSCA-IF,951414122,DR,Ioar,Rivas
886127,TVPIPD,MSCA-IF,998465136,MS,Nicole,Baumann
886127,TVPIPD,MSCA-IF,999985514,MS,Nicole,Baumann
886141,TUECS,MSCA-IF,998211966,DR,Ethem,Ilbiz
886190,InnovaTron,MSCA-IF,999928769,DR,Grazia,D'Agostino
886196,MIGRACAST,MSCA-IF,999836134,DR,Marius,SOMVEILLE
886196,MIGRACAST,MSCA-IF,999977172,DR,Marius,SOMVEILLE
886198,Microsyndia,MSCA-IF,999979015,DR,Clara,Martinez-Perez
886202,PERIOD,MSCA-IF,999977754,PROF,Paolo,Rech
886216,SUPD,MSCA-IF,9998437,DR,Lisa-Maria,Needham
886216,SUPD,MSCA-IF,999977172,DR,Lisa-Maria,Needham
886219,NanoBindMicro,MSCA-IF,89769106,DR,Chengfang,PANG
886224,PhotoDeRac,MSCA-IF,999515355,DR,Philip,Murray
886224,PhotoDeRac,MSCA-IF,999977172,DR,Philip,Murray
886232,Heart Fi-Re,MSCA-IF,999628651,DR,Lorenzo,MARCUCCI
886232,Heart Fi-Re,MSCA-IF,999995602,DR,Lorenzo,MARCUCCI
886273,FastoSpintrolux,MSCA-IF,99999793,DR,Lei,HOU
886291,PeSD-NeSL,MSCA-IF,999990267,DR,Jin,Zhang
886295,Goods of the Earth,MSCA-IF,999991043,DR,Corinne,Mühlemann
886309,MEND,MSCA-IF,999897341,DR,Amsalu Woldie,Yalew
886314,OssCaNa,MSCA-IF,996586343,DR,Jose Ignacio,Urgel
886338,Absent Presences,MSCA-IF,999994826,DR,Glaucia Cristina,Maricato Moreto
886365,CoL,MSCA-IF,999861451,DR,Anja,Kanngieser
886380,BABY PACE,MSCA-IF,997166015,DR,Antony,COLOMBO
886380,BABY PACE,MSCA-IF,999993953,DR,Antony,COLOMBO
886433,Neo-Ottomanism,MSCA-IF,999991043,DR,Petek,ONUR
886474,ChRONAM-H,MSCA-IF,999977172,MR,David,Lara
886476,LiMPH,MSCA-IF,999991722,DR,Davide,VISENTIN
886478,PRODIGI,MSCA-IF,999995602,DR,Marta,MATERNI
886481,DJMI,MSCA-IF,929283572,DR,Samuel,Everett
886481,DJMI,MSCA-IF,999977172,DR,Samuel,Everett
886496,trans-argentina,MSCA-IF,99997562,DR,Patricio,Simonetto
886525,StormTre,MSCA-IF,999466467,DR,Lena,Mutzner
886525,StormTre,MSCA-IF,999985417,DR,Lena,Mutzner
886532,INTROSYM,MSCA-IF,999598969,DR,Jorge,Doña
886532,INTROSYM,MSCA-IF,999882015,DR,Jorge,Doña
886540,UniCHydro,MSCA-IF,998096827,DR,natalia,pinzani fokeeva
886540,UniCHydro,MSCA-IF,999895789,DR,natalia,pinzani fokeeva
886577,GLoopID,MSCA-IF,93642607,DR,Sandra,Segura Bayona
886578,RELCAPETOWN,MSCA-IF,999849229,DR,Carmelo,Russo
886578,RELCAPETOWN,MSCA-IF,999987745,DR,Carmelo,Russo
886651,InteCue,MSCA-IF,999976493,DR,Lei,Wang
886664,PolyNanoCat,MSCA-IF,999993468,DR,Soranyel,Gonzalez Carrero
886709,LectiNet,MSCA-IF,998096827,MRS,Adele,Gabba
886709,LectiNet,MSCA-IF,999978045,MRS,Adele,Gabba
886772,SURGE,MSCA-IF,999849229,DR,Andrea,Pollio
886772,SURGE,MSCA-IF,999977754,DR,Andrea,Pollio
886780,OptoNanoFlow,MSCA-IF,998361734,DR,Timothée,Mouterde
886780,OptoNanoFlow,MSCA-IF,99999793,DR,Timothée,Mouterde
886793,MegaScapes,MSCA-IF,99997562,DR,Miguel,CARRERO-PAZOS
886828,ASAP,MSCA-IF,999988909,DR,Amir,TABAKOVIC
886884,BiCoACC,MSCA-IF,999992401,DR,Alice,Verchere
886926,BIOnanoPDT,MSCA-IF,994212074,DR,Wioleta,Borzęcka
886953,SUSNASOL,MSCA-IF,999619436,DR,Zhuoran,Wang
886988,GiSTDS,MSCA-IF,91782923,DR,Mahdi,Jalali
887019,OMIT,MSCA-IF,999975717,DR,Eileen,Ryan
887077,DISIPO,MSCA-IF,999585486,DR,Manuel,Bailera
887077,DISIPO,MSCA-IF,999898214,DR,Manuel,Bailera
887089,MANTARGET,MSCA-IF,99999793,DR,Pradip,Das
887121,Training People,MSCA-IF,999853691,DR,Daphne,BOLZ
887152,Shades of Black,MSCA-IF,998269778,DR,Giulia,BONAZZA
887152,Shades of Black,MSCA-IF,999897341,DR,Giulia,BONAZZA
887153,SSFI,MSCA-IF,999997736,DR,Andrew,Maxwell
887220,STEADY,MSCA-IF,954530344,DR,Matteo,IACOPINI
887283,LearningEmotions,MSCA-IF,999984156,DR,Jia Hoong,Ong
887344,TOPCRIT,MSCA-IF,999867077,DR,Elizabeth Sarah,Coles
887367,NanoMagnO,MSCA-IF,999619436,DR,Lorenzo,Vistoli
887376,CuZnSyn,MSCA-IF,999993468,DR,Andreas,Phanopoulos
887406,Fixers and Stringers,MSCA-IF,999985708,DR,Johana,Kotišová
887412,NERS,MSCA-IF,998096827,DR,Sebastian,Schwaminger
887412,NERS,MSCA-IF,999977463,DR,Sebastian,Schwaminger
887438,SCGA,MSCA-IF,897067059,DR,Soheyla,Feyzbakhsh
887491,CAC-seq.,MSCA-IF,999977172,DR,Sidney,Becker
887503,UCAS,MSCA-IF,999978433,DR,Fabian,Hoffmann
887530,NONORMOPERA,MSCA-IF,998826946,DR,Federica,Marsico
887530,NONORMOPERA,MSCA-IF,999897341,DR,Federica,Marsico
887544,WeCENT,MSCA-IF,999897341,DR,Liliana,VELEA
887605,PROPEL,MSCA-IF,993760054,DR,Michele,Lodone
887605,PROPEL,MSCA-IF,999897341,DR,Michele,Lodone
887609,BraINstorm,MSCA-IF,999980664,DR,Alessio,Malfanti
887661,Lifestyle Analytics,MSCA-IF,99997465,DR,Frank,Klont
887732,VoiiComm,MSCA-IF,999980373,DR,Liqin,Ding
887760,ParaKrill,MSCA-IF,906446474,DR,Alison Clare,Cleary
887760,ParaKrill,MSCA-IF,927931877,DR,Alison Clare,Cleary
887784,BioCointegration,MSCA-IF,999991043,DR,Marie,Levakova
887867,lidBathy,MSCA-IF,99809091,DR,Kévin,Martins
887867,lidBathy,MSCA-IF,99999793,DR,Kévin,Martins
887923,RESPIMMOX,MSCA-IF,999994632,DR,Clara,Reino Sánchez
887935,DECOMPOSE,MSCA-IF,999855728,DR,Philip,Scholten
887955,CLASSy Aging,MSCA-IF,999991334,DR,judith,nicolas
887992,CHLARABIDOX,MSCA-IF,99946734,DR,Valle,Ojeda Servián
887992,CHLARABIDOX,MSCA-IF,999862518,DR,Valle,Ojeda Servián
887996,ProMENAd,MSCA-IF,998331082,DR,Maziyar,GHIABI
887996,ProMENAd,MSCA-IF,999897341,DR,Maziyar,GHIABI
888063,SSRIME,MSCA-IF,999466467,DR,Toby,Matthiesen
888063,SSRIME,MSCA-IF,999897341,DR,Toby,Matthiesen
888076,PhotoSoftMat,MSCA-IF,999979015,DR,Jacopo,Vialetto
888102,SEreDIPE,MSCA-IF,999953019,MS,Georgia,Casanova
888124,HybridFlex,MSCA-IF,999993468,DR,Kenneth,Latham
888163,NADIA,MSCA-IF,999981149,DR,Anita,Brady-Boyd
888181,COSMOS,MSCA-IF,99815978,DR,Nicola,Minchell
888181,COSMOS,MSCA-IF,999977172,DR,Nicola,Minchell
888255,STOPATT,MSCA-IF,999898117,DR,Debopriya,Mukherjee
888258,BEHOMO,MSCA-IF,99986892,DR,Valerio,Marra
888270,SERWOM,MSCA-IF,999993468,MR,Dennis,Eickelbeck
888282,GENCARGAP,MSCA-IF,999867077,DR,Tetyana,Surovtseva
888322,ciTTub,MSCA-IF,999997736,DR,Narcis Adrian,Petriman
888339,ClimateWeb,MSCA-IF,999976396,DR,Marilia,Palumbo Gaiarsa
888404,ClimateMigration2050,MSCA-IF,999464042,DR,Robert,Beyer
888415,OSMOTIC SEAGRASS,MSCA-IF,999895886,DR,CLAUDIO ALEJANDRO,SÁEZ AVARIA
888494,immunogut,MSCA-IF,999466467,DR,Eran,Blacher
888494,immunogut,MSCA-IF,999901609,DR,Eran,Blacher
888562,PLIM-G4,MSCA-IF,999993468,DR,Adinarayana,Bellamkonda
888596,FASTKiT,MSCA-IF,999991334,DR,Julian,Köllermeier
888607,SC-SD4ASA,MSCA-IF,999992692,DR,Marjan,Mohammadzadeh
888617,ENGENDEREDsport,MSCA-IF,999650088,DR,Georgia,Cervin
888676,K-theory,MSCA-IF,999991043,DR,Markus,Land
888692,SYNPARK,MSCA-IF,917241216,DR,Carme,Uribe Codesal
888692,SYNPARK,MSCA-IF,999986387,DR,Carme,Uribe Codesal
888707,DEEP3P,MSCA-IF,909875521,DR,Bernhard,Rauer
888743,DABAT,MSCA-IF,94973544,DR,Jonathan,Visentin
888743,DABAT,MSCA-IF,998693959,DR,Jonathan,Visentin
888777,Net2Gel,MSCA-IF,999867368,MR,Rafal,Bielas
888797,LoCatSpot,MSCA-IF,999873091,DR,Christian,Iffelsberger
888913,OTFS-RADCOM,MSCA-IF,999980373,DR,Musa Furkan,Keskin
888918,PLanTra,MSCA-IF,99990287,DR,Alessandra,ROSSETTI
888972,PSust-MOF,MSCA-IF,999882015,DR,Francisco Jesús,Carmona Fernández
888993,DENOPHECK,MSCA-IF,999849908,DR,Guto,Rhys
888997,DNAGAM,MSCA-IF,909875521,DR,Yuliia,Vyborna
889031,miRanDa,MSCA-IF,999855728,DR,Samet,KOCABEY
889078,MIGKNOW,MSCA-IF,999852915,DR,Nicholas,Miller
889279,GenFem,MSCA-IF,999992013,DR,Shonagh,Hill
889328,HRICOMC,MSCA-IF,99999211,DR,Xu-Dong,Wang
889332,TAXGLOBAL,MSCA-IF,99823059,DR,MAXIMILIAN,Todtenhaupt
889451,hyP5,MSCA-IF,999997736,DR,Ronja,Driller
889512,UL-Flex-Cell,MSCA-IF,988145985,DR,Ishwor,Khatri
889525,SPINONICS,MSCA-IF,999868726,DR,Jisha,CHANDROTH PANNIAN
889546,PROMISES,MSCA-IF,999898214,DR,Simon,Hettler
889635,News in groups,MSCA-IF,999843312,DR,Mareike,Bacha-Trams
889682,Ind-Soc-Bel-Net,MSCA-IF,953578483,DR,Jonas,Dalege
889682,Ind-Soc-Bel-Net,MSCA-IF,999985708,DR,Jonas,Dalege
889754,PHOTOCARBOX,MSCA-IF,999548044,DR,Bart,Limburg
889922,PAC Synthesis,MSCA-IF,999977172,DR,Anna,Sib
889949,EVOLIFE,MSCA-IF,99984273,DR,Yuriy,Pichugin
890141,COVADIS,MSCA-IF,999976396,DR,Raphaël,LE BOUC
890144,EgYarn,MSCA-IF,999991043,DR,Chiara Serena,Spinazzi-Lucchesi
890169,BALTIC,MSCA-IF,999973971,DR,Juliette,Griffie
890172,RECOBIN-PROTACs,MSCA-IF,999977172,DR,Srinivasa Rao,Adusumalli
890187,PHASE,MSCA-IF,99983885,DR,Gabor,Scheiring
890200,MICROSCOPE,MSCA-IF,998804636,DR,Fabian,Mahrt
890200,MICROSCOPE,MSCA-IF,999994923,DR,Fabian,Mahrt
890201,BEEP,MSCA-IF,997836285,DR,Spyros,Theodoridis
890218,RiboHeterogeneity,MSCA-IF,999919069,DR,Laura,Lorenzo Orts
890220,MCT,MSCA-IF,99998435,DR,Ján,Pich
890254,NH-DEHAZE,MSCA-IF,999980664,DR,Cosmin,Ancuti
890257,GENEDAMP,MSCA-IF,999991043,MS,Theresa,Cole
890262,PCPPP,MSCA-IF,999861451,MR,Yuval,Saar-Heiman
890281,SusTPol,MSCA-IF,999985223,DR,Anna,Torres-Delgado
890284,MuFFIN,MSCA-IF,99999793,DR,Marianna,CHIMIENTI
890285,MusiConduits,MSCA-IF,999572294,DR,Emily,PEPPERS
890290,BMPARK,MSCA-IF,999975717,DR,Noelia,Morales Prieto
