projectRcn,projectID,participationId,projectAcronym,role,id,name,WikiOrganization,shortName,activityType,endOfParticipation,ecContribution,country,WikiCountry,street,WikiStreet,city,WikiCity,postCode
231303,101000828,101000828999984059,HyPErFarm,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,781100,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
231303,101000828,101000828962322451,HyPErFarm,participant,962322451,HYET HYDROGEN BV,,HYET,PRC,false,259166.25,Netherlands,http://www.wikidata.org/entity/Q55,WESTERVOORTSEDIJK 71 K,,Arnhem,https://www.wikidata.org/entity/Q12269651,6827 AV
231303,101000828,101000828961360405,HyPErFarm,participant,961360405,University of Applied Sciences Offenburg,http://www.wikidata.org/entity/Q1622133,HSO,HES,false,366527,Germany,http://www.wikidata.org/entity/Q183,Wohnstallhaus eines Dreiseithofes Badstraße 24,https://www.wikidata.org/entity/Q49617811,Offenburg,https://www.wikidata.org/entity/Q4044,77652
231303,101000828,101000828926270364,HyPErFarm,participant,926270364,AGRO INTELLIGENCE APS,,AI,PRC,false,245000,Denmark,http://www.wikidata.org/entity/Q35,AGRO FOOD PARK 13,,Aarhus,https://www.wikidata.org/entity/Q25319,8200
231303,101000828,101000828951451467,HyPErFarm,participant,951451467,INNOVATIESTEUNPUNT VOOR LANDBOUW ENPLATTELAND,,INNOVATIESTEUNPUNT,OTH,false,287000,Belgium,http://www.wikidata.org/entity/Q31,DIESTSEVEST 40,,Leuven,https://www.wikidata.org/entity/Q118958,3000
231303,101000828,101000828988262094,HyPErFarm,participant,988262094,HOCHSCHULE WEIHENSTEPHANTRIESDORF,,HSWT,HES,false,346475,Germany,http://www.wikidata.org/entity/Q183,Am Hofgarten 4,,Freising,https://www.wikidata.org/entity/Q6998,85354
231303,101000828,101000828896631917,HyPErFarm,participant,896631917,HUNSBALLE CLAUS,,Hunsballe Grønt,PRC,false,74103.75,Denmark,http://www.wikidata.org/entity/Q35,,,,,
231303,101000828,101000828999991334,HyPErFarm,coordinator,999991334,Katholieke Universiteit Leuven,http://www.wikidata.org/entity/Q833670,KU Leuven,HES,false,1516420,Belgium,http://www.wikidata.org/entity/Q31,"Oude Raadhuis, Heenvliet",https://www.wikidata.org/entity/Q17615613,Leuven,https://www.wikidata.org/entity/Q118958,3000
231303,101000828,101000828992330080,HyPErFarm,participant,992330080,PNO INNOVATION,,PNO INNO,PRC,false,135625,Belgium,http://www.wikidata.org/entity/Q31,EXCELSIORLAAN 51,,Zaventem,https://www.wikidata.org/entity/Q28898,1930
200051,641012,641012926403254,VIP4SME,participant,926403254,Camera di Commercio Industria Artigianato e Agricoltura di Venezia Rovigo Delta Lagunare,,CCIAA,PUB,false,419412.84,Italy,http://www.wikidata.org/entity/Q38,San Marco 2032 Calle Larga XXII Marzo,,Venice,https://www.wikidata.org/entity/Q641,30124
200051,641012,641012938830894,VIP4SME,participant,938830894,INTELLECTUAL PROPERTY OFFICE OF THE REPUBLIC OF SERBIA,,Intellectual Property Office,PUB,false,17228.75,Serbia,http://www.wikidata.org/entity/Q403,KNEGINJE LJUBIC 5,,Belgrade,https://www.wikidata.org/entity/Q3711,11000
200051,641012,641012938803928,VIP4SME,participant,938803928,Hungarian Intellectual Property Office,http://www.wikidata.org/entity/Q1295803,HUNGARIAN INTELLECTUAL PROPERTY OFFICE OFFICE HONGROIS DE LA PROPRIETEINDUSTRIELLE,PUB,false,41738.1,Hungary,http://www.wikidata.org/entity/Q28,II JANOS PAL PAPA TER 7,,Budapest,https://www.wikidata.org/entity/Q1781,1081
200051,641012,641012999984059,VIP4SME,coordinator,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,823660.26,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
200051,641012,641012951533044,VIP4SME,participant,951533044,Slovak Centre of Scientific and Technical Information,http://www.wikidata.org/entity/Q28597342,CVTISR,PUB,false,99672.75,Slovakia,http://www.wikidata.org/entity/Q214,LAMACSKA CESTA 8 A,,Bratislava,https://www.wikidata.org/entity/Q1780,811 04
200051,641012,641012999995893,VIP4SME,participant,999995893,IDRYMA TECHNOLOGIAS KAI EREVNAS,,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,REC,false,532617.67,Greece,http://www.wikidata.org/entity/Q41,N PLASTIRA STR 100,,Heraklion,https://www.wikidata.org/entity/Q160544,70013
200051,641012,641012937668252,VIP4SME,participant,937668252,ASSOCIATIONS FRANCAISE DES POLES DECOMPETITIVITE,,THE FRENCH COMPETITIVENESS CLUSTERS ALLIANCE,OTH,false,129687.5,France,http://www.wikidata.org/entity/Q142,7 RUE DE LA CROIX MARTRE,,Palaiseau,https://www.wikidata.org/entity/Q61082679,91120
200051,641012,641012938825753,VIP4SME,participant,938825753,MITTETULUNDUSUHING EESTI INTELLEKTUAALOMANDI JA TEHNOLOOGIASIIRDE KESKUS,,ESTONIAN INTELLECTUAL PROPERTY AND TECHNOLOGY TRANSFER CENTRE EIPTT,OTH,true,22956.28,Estonia,http://www.wikidata.org/entity/Q191,TEADUSPARGI TN 8,,Tallinn,https://www.wikidata.org/entity/Q1770,12618
200051,641012,641012998776991,VIP4SME,participant,998776991,Business Upper Austria – OÖ Wirtschaftsagentur,http://www.wikidata.org/entity/Q30255689,TMG,OTH,false,184803.63,Austria,http://www.wikidata.org/entity/Q40,HAFENSTRASSE 47-51,,Linz,https://www.wikidata.org/entity/Q41329,4020
200051,641012,641012938969313,VIP4SME,participant,938969313,HELLENIC INDUSTRIAL PROPERTY ORGANISATION,,OBI,OTH,false,49517.05,Greece,http://www.wikidata.org/entity/Q41,5 GIANNI STAVROULAKI STREET,,PARADISSOS AMAROUSSIOU,,15125
200051,641012,641012934320200,VIP4SME,participant,934320200,Luxembourg Institute of Science and Technology,http://www.wikidata.org/entity/Q13103842,LIST,REC,true,7815.8,Luxembourg,http://www.wikidata.org/entity/Q32,5 AVENUE DES HAUTS FOURNEAUX,,Esch-sur-Alzette,https://www.wikidata.org/entity/Q16010,4362
200051,641012,641012938986967,VIP4SME,participant,938986967,Deutsches Patent- und Markenamt,http://www.wikidata.org/entity/Q314296,DPMA,PUB,false,199977.36,Germany,http://www.wikidata.org/entity/Q183,ZWEIBRUCKENSTRASSE 12,,Munich,https://www.wikidata.org/entity/Q1726,80331
200051,641012,641012938700138,VIP4SME,participant,938700138,National Institute of Industrial Property,http://www.wikidata.org/entity/Q10302591,INPI PT,PUB,false,10950,Portugal,http://www.wikidata.org/entity/Q45,CAMPO DAS CEBOLAS,,Lisbon,https://www.wikidata.org/entity/Q597,1149 035
200051,641012,641012936796319,VIP4SME,participant,936796319,Danish Patent and Trademark Office,http://www.wikidata.org/entity/Q10621665,DANISH PATENT AND TRADEMARK OFFICE,PUB,false,62101.25,Denmark,http://www.wikidata.org/entity/Q35,HELGESHOJ ALLE 81,,Taastrup Campus,https://www.wikidata.org/entity/Q25204109,DK-2630
200051,641012,641012906837675,VIP4SME,participant,906837675,TECHDEVCO LAB OU,,TDC,PRC,false,48041.41,Estonia,http://www.wikidata.org/entity/Q191,TEADUSPARGI 8,,Tallinn,https://www.wikidata.org/entity/Q1770,10618
200051,641012,641012999456476,VIP4SME,participant,999456476,VIESOJI ISTAIGA LIETUVOS INOVACIJU CENTRAS,,LIC,PUB,false,45984,Lithuania,http://www.wikidata.org/entity/Q37,T. Sevcenkos 13,,Vilnius,https://www.wikidata.org/entity/Q216,LT-03223
200051,641012,641012938599549,VIP4SME,participant,938599549,United States Patent and Trademark Office,http://www.wikidata.org/entity/Q1459541,INTELLECTUAL PROPERTY OFFICE,PUB,false,30050,United Kingdom,http://www.wikidata.org/entity/Q145,CONCEPT HOUSE CARDIFF ROAD,,Newport,https://www.wikidata.org/entity/Q54264,NP10 8QQ
200051,641012,641012939028289,VIP4SME,participant,939028289,Turkish Patent Institute,http://www.wikidata.org/entity/Q7855305,TURKISH PATENT INSTITUTE,PUB,false,47540,Turkey,http://www.wikidata.org/entity/Q43,HIPODROM CAD. NO: 115 YENIMAHALLE,,Ankara,https://www.wikidata.org/entity/Q3640,06330
200051,641012,641012938351908,VIP4SME,participant,938351908,National Industrial Property Institute,http://www.wikidata.org/entity/Q3152401,INPI,PUB,false,190487.36,France,http://www.wikidata.org/entity/Q142,15 RUE DES MINIMES,,Courbevoie,https://www.wikidata.org/entity/Q189715,92677
200051,641012,641012938350744,VIP4SME,participant,938350744,DRZAVNI ZAVOD ZA INTELEKTUALNO VLASNISTVO,,STATE INTELECTUAL PROPERTY OFFICE OF THE REPUBLIC OF CROATIA,PUB,false,30000,Croatia,http://www.wikidata.org/entity/Q224,ULICA GRADA VUKOVARA 78,,Zagreb,https://www.wikidata.org/entity/Q1435,10000
196064,661180,661180999984059,SMARTER,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,true,,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
196064,661180,661180999986678,SMARTER,coordinator,999986678,Technical University of Berlin,http://www.wikidata.org/entity/Q51985,TUB,HES,false,171460.8,Germany,http://www.wikidata.org/entity/Q183,STRASSE DES 17 JUNI 135,,Berlin,https://www.wikidata.org/entity/Q64,10623
218572,818182,818182995650002,SmartAgriHubs,participant,995650002,IRISH CATTLE BREEDING FEDERATION SOCIETY LTD,,ICBF,PRC,false,70000,Ireland,http://www.wikidata.org/entity/Q27,HIGHFIELD HOUSE SHINAGH,,Bandon,https://www.wikidata.org/entity/Q2088015,
218572,818182,818182907759078,SmartAgriHubs,participant,907759078,INF AGRI 85 AGRI 85 VENDEE AGRICOLE RACINES,,Inf'Agri85,PRC,false,50000.13,France,http://www.wikidata.org/entity/Q142,21 BOULEVARD REAUMUR,,ESOF La Roche-sur-Yon,https://www.wikidata.org/entity/Q39059809,85013
218572,818182,818182934872712,SmartAgriHubs,participant,934872712,CYBERNETIC TECHNOLOGIES NETICTECH SPOLKA AKCYJNA,,NETICTECH,PRC,false,192000.38,Poland,http://www.wikidata.org/entity/Q36,UL. PLAC ANDERSA 7,,Poznań,https://www.wikidata.org/entity/Q268,61-894
218572,818182,818182952024058,SmartAgriHubs,participant,952024058,Union of Greens and Farmers parliamentary group,http://www.wikidata.org/entity/Q49636011,ZSA,OTH,false,185000,Latvia,http://www.wikidata.org/entity/Q211,REPUBLIKAS LAUKUMS 2,,Riga,https://www.wikidata.org/entity/Q1773,LV-1010
218572,818182,818182946949309,SmartAgriHubs,participant,946949309,Innovations in Agriculture,http://www.wikidata.org/entity/Q96709353,IFA,OTH,false,100000,United Kingdom,http://www.wikidata.org/entity/Q145,ARTHUR RANK CENTRE STONELEIGH PARK,,KENILWORTH WARWICKSHIRE,,CV8 2LZ
218572,818182,818182899261102,SmartAgriHubs,participant,899261102,ARTERSOCIETA CONSORTILE PER AZIONI,,ART-ER,OTH,true,,Italy,http://www.wikidata.org/entity/Q38,VIA PIERO GOBETTI 101,,Bologna,https://www.wikidata.org/entity/Q1891,40129
218572,818182,818182997832890,SmartAgriHubs,participant,997832890,LESPROJEKT SLUZBY SRO,,LESP,PRC,false,50000.13,Czech Republic,http://www.wikidata.org/entity/Q213,MARTINOV 197,,Záryby,https://www.wikidata.org/entity/Q2197485,27713
218572,818182,818182999634374,SmartAgriHubs,participant,999634374,INSTITUT FÜR ANGEWANDTE SYSTEMTECHNIK BREMEN GMBH,,ATB,REC,false,311583.75,Germany,http://www.wikidata.org/entity/Q183,Wiener Straße 15,https://www.wikidata.org/entity/Q38042465,Free Hanseatic City of Bremen,https://www.wikidata.org/entity/Q1209,28359
218572,818182,818182908453792,SmartAgriHubs,participant,908453792,AGRIDATASERVICES BIOSCOPE BV,,BioScope,PRC,false,109999.75,Netherlands,http://www.wikidata.org/entity/Q55,STADSRING 47 3E VERDIEPING,,Amersfoort,https://www.wikidata.org/entity/Q33421377,3811HN
218572,818182,818182907708929,SmartAgriHubs,participant,907708929,MITTELDEUTSCHE AGENTUR FUR INFORMATIONSSERVICE GMBH,,MAIS,PRC,false,100000.25,Germany,http://www.wikidata.org/entity/Q183,BRAUNSTRASSE 1A,,Leipzig,https://www.wikidata.org/entity/Q2079,04347
218572,818182,818182907717174,SmartAgriHubs,participant,907717174,CFS CROSS FARM SOLUTION GMBH,,CFS CROSS FARM SOLUTION GMBH,PRC,false,87999.63,Austria,http://www.wikidata.org/entity/Q40,STOITZENDORF 84,,Eggenburg,https://www.wikidata.org/entity/Q661774,3730
218572,818182,818182953544921,SmartAgriHubs,participant,953544921,AGROVAST LIVSMEDEL AKTIEBOLAG,,Agroväst,OTH,false,110000,Sweden,http://www.wikidata.org/entity/Q34,AGROVAST LIVSMEDEL,,SKARA,,532 23
218572,818182,818182907823195,SmartAgriHubs,participant,907823195,ENERGY MONITORING IRELAND LIMITED,,ENERGY MONITORING IRELAND LIMITED,PRC,false,70000,Ireland,http://www.wikidata.org/entity/Q27,Cairnmore,https://www.wikidata.org/entity/Q31083952,CARRICK ON SHANNON LEITRIM,,N41F3P9
218572,818182,818182913096115,SmartAgriHubs,participant,913096115,Landwirtschaftskammer (Österreich),http://www.wikidata.org/entity/Q1804786,AUSTRIAN CHAMBER OF AGRICULTURE,OTH,false,100000,Austria,http://www.wikidata.org/entity/Q40,SCHAUFLERGASSE 6,,Vienna,https://www.wikidata.org/entity/Q1741,1015
218572,818182,818182907851131,SmartAgriHubs,participant,907851131,SMART AGRITECH SOLUTION OF SWEDEN AB,,iT,PRC,false,42000,Sweden,http://www.wikidata.org/entity/Q34,HALSINGSGARDEN TORBJORNTORP,,Falköping socken,https://www.wikidata.org/entity/Q32234552,521 96
218572,818182,818182986083280,SmartAgriHubs,participant,986083280,AUREA IMAGING BVBA,,Aurea Imaging,PRC,false,50000.13,Belgium,http://www.wikidata.org/entity/Q31,WATERTORENLAAN 1,,Zaventem,https://www.wikidata.org/entity/Q28898,1930
218572,818182,818182953318426,SmartAgriHubs,participant,953318426,Unparallel Innovation,http://www.wikidata.org/entity/Q30265672,UNPARALLEL,PRC,false,77000,Portugal,http://www.wikidata.org/entity/Q45,RUA DAS LENDAS ALGARVIAS LOTE 123,,Portimão,https://www.wikidata.org/entity/Q543542,8500-794
218572,818182,818182927143170,SmartAgriHubs,participant,927143170,DNAPHONE SRL,,DNAPhone,PRC,false,49000,Italy,http://www.wikidata.org/entity/Q38,VIALE MENTANA 150,,Parma,https://www.wikidata.org/entity/Q2683,43121
218572,818182,818182908288601,SmartAgriHubs,participant,908288601,EXOBOTIC TECHNOLOGIES,,EXOBOTIC,PRC,false,32500.13,Belgium,http://www.wikidata.org/entity/Q31,DIESEGHEMLEI 33,,Mortsel,https://www.wikidata.org/entity/Q688781,2640
218572,818182,818182928895960,SmartAgriHubs,participant,928895960,PROSPEH POSLOVNE STORITVE IN DIGITALNE RESITVE DOO,,PROSPEH d.o.o.,PRC,false,100000.25,Slovenia,http://www.wikidata.org/entity/Q215,VOJKOVA CESTA 63,,Ljubljana,https://www.wikidata.org/entity/Q437,1000
218572,818182,818182952659990,SmartAgriHubs,participant,952659990,NEUROPUBLIC AE PLIROFORIKIS & EPIKOINONION,,NEUROPUBLIC SA,PRC,false,77000,Greece,http://www.wikidata.org/entity/Q41,METHONIS 6 KAI SPILIOTOPOULOU,,PEIRAIAS,,18545
218572,818182,818182999618660,SmartAgriHubs,participant,999618660,Waterford Institute of Technology,http://www.wikidata.org/entity/Q7974025,WIT,HES,false,140000,Ireland,http://www.wikidata.org/entity/Q27,Cork Western Road railway station,https://www.wikidata.org/entity/Q5170831,Waterford,https://www.wikidata.org/entity/Q183551,X91
218572,818182,818182903174082,SmartAgriHubs,participant,903174082,PNO INNOVATION SL,,PNO SP,PRC,false,62161.78,Spain,http://www.wikidata.org/entity/Q29,CALLE GRAN DE GRACIA 1 PLANTA 2 PUERTA 3,,Barcelona,https://www.wikidata.org/entity/Q1492,08012
218572,818182,818182999988909,SmartAgriHubs,participant,999988909,Netherlands Organisation for Applied Scientific Research,http://www.wikidata.org/entity/Q1867222,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,false,300220,Netherlands,http://www.wikidata.org/entity/Q55,ANNA VAN BUERENPLEIN 1,,The Hague,https://www.wikidata.org/entity/Q36600,2595 DA
218572,818182,818182907633948,SmartAgriHubs,participant,907633948,GROUPE PROVENCE SERVICES,,GPS,PRC,false,56000,France,http://www.wikidata.org/entity/Q142,ZONE INDUSTRIELLE SAINT-JOSEPH BP 88,,lycée polyvalent Les Iscles de Manosque,https://www.wikidata.org/entity/Q3269144,04100
218572,818182,818182939137123,SmartAgriHubs,participant,939137123,SCHUTTELAAR & PARTNERS CONSULTANCY FOR FOOD AND LIFESCIENCES NV,,SCHUTTELAAR & PARTNERS,PRC,false,843325,Belgium,http://www.wikidata.org/entity/Q31,BELLIARDSTRAAT 199,,Brussels,https://www.wikidata.org/entity/Q239,1040
218572,818182,818182920187785,SmartAgriHubs,participant,920187785,CONSULAI CONSULTORIA AGROINDUSTRIAL LDA,,CONSULAI,PRC,false,59999.63,Portugal,http://www.wikidata.org/entity/Q45,RUA FERNANDO NAMORA Nº 28 1 ESQ,,Beja,https://www.wikidata.org/entity/Q213251,7800-502
218572,818182,818182996369936,SmartAgriHubs,participant,996369936,FUNDACION CENTRO TECNOLOXICO DE TELECOMUNICACIONS DE GALICIA,,GRADIANT,REC,false,85000,Spain,http://www.wikidata.org/entity/Q29,LAGOAS MARCOSENDE,,Vigo,https://www.wikidata.org/entity/Q8745,36330
218572,818182,818182997541017,SmartAgriHubs,participant,997541017,CONFEDERAZIONE NAZIONALE COLDIRETTI,,COLDIRETTI,OTH,false,103000,Italy,http://www.wikidata.org/entity/Q38,VIA XXIV MAGGIO 43,,Rome,https://www.wikidata.org/entity/Q220,00187
218572,818182,818182907834059,SmartAgriHubs,participant,907834059,GOTHIA REDSKAP & EKOVAXT AB,,GR,PRC,false,56000,Sweden,http://www.wikidata.org/entity/Q34,Tegneby 495:1,https://www.wikidata.org/entity/Q29789793,Förnasåll,https://www.wikidata.org/entity/Q10501409,59033
218572,818182,818182908110024,SmartAgriHubs,participant,908110024,FARMDOK GMBH,,Farmdok,PRC,false,112000,Austria,http://www.wikidata.org/entity/Q40,KRUGLING 7,,Mosonmagyaróvár,https://www.wikidata.org/entity/Q207406,3250
218572,818182,818182999984059,SmartAgriHubs,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,,Fraunhofer,REC,false,356175,Germany,http://www.wikidata.org/entity/Q183,HANSASTRASSE 27C,,Munich,https://www.wikidata.org/entity/Q1726,80686
218572,818182,818182907935812,SmartAgriHubs,participant,907935812,VERVAEKE,,VERVAEKE,PRC,false,89999.88,Belgium,http://www.wikidata.org/entity/Q31,INDUSTRIESTRAAT 8C,,RUISELEDE,,8755
218572,818182,818182997636465,SmartAgriHubs,participant,997636465,BALTIC OPEN SOLUTIONS CENTER,,BOSC,PRC,false,129999.63,Latvia,http://www.wikidata.org/entity/Q211,AINAZU IELA 13,,Saulkrasti,https://www.wikidata.org/entity/Q840823,2160
218572,818182,818182984236206,SmartAgriHubs,participant,984236206,Seether,http://www.wikidata.org/entity/Q461448,Food & Bio Cluster Denmark,OTH,false,35000,Denmark,http://www.wikidata.org/entity/Q35,NIELS PEDERSENS ALLE 2,,body cavity,https://www.wikidata.org/entity/Q629138,8830
218572,818182,818182999939245,SmartAgriHubs,participant,999939245,SDRUZENIE BULGARSKA ASOCIACIA NA SOFTUERNITE KOMPANII BASCOM,,BASCOM,OTH,false,70000,Bulgaria,http://www.wikidata.org/entity/Q219,JK MLADOST 4 BIZNES PARK SOFIA BL11 VH B ET 1,,Sofia,https://www.wikidata.org/entity/Q472,1766
218572,818182,818182912019900,SmartAgriHubs,participant,912019900,INNOSEP GMBH,,innoSEP,PRC,false,59999.63,Germany,http://www.wikidata.org/entity/Q183,HANOMAGHOF 2,,Hanover,https://www.wikidata.org/entity/Q1715,30449
218572,818182,818182910767824,SmartAgriHubs,participant,910767824,GRAINSENSE OY,,GrainSense,PRC,false,39999.75,Finland,http://www.wikidata.org/entity/Q33,TEKNOLOGIANTIE 7 B,,Oulu,https://www.wikidata.org/entity/Q47048,90590
218572,818182,818182999880463,SmartAgriHubs,participant,999880463,University of Life Sciences in Poznań,http://www.wikidata.org/entity/Q2364321,PULS,HES,false,35000,Poland,http://www.wikidata.org/entity/Q36,ULICA WOJSKA POLSKIEGO 28,,Poznań,https://www.wikidata.org/entity/Q268,60 637
218572,818182,818182907686231,SmartAgriHubs,participant,907686231,biofuel,http://www.wikidata.org/entity/Q128991,API-AGRO,PRC,false,70000,France,http://www.wikidata.org/entity/Q142,149 RUE DE BERCY,,Paris,https://www.wikidata.org/entity/Q90,75012
218572,818182,818182951135538,SmartAgriHubs,participant,951135538,CAJAMAR CAJA RURAL SOCIEDAD COOPERATIVA DE CREDITO,,CAJAMAR,PRC,false,19321.75,Spain,http://www.wikidata.org/entity/Q29,PLAZA BARCELONA 5,,Almería,https://www.wikidata.org/entity/Q10400,04006
218572,818182,818182947869936,SmartAgriHubs,participant,947869936,National Agricultural Research and Innovation Center,http://www.wikidata.org/entity/Q20439600,NARIC,OTH,true,,Hungary,http://www.wikidata.org/entity/Q28,SZENT GYORGYI ALBERT UTCA 4,,Gödöllő,https://www.wikidata.org/entity/Q209988,2100
