Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,wikidataDepartment,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Identifier2,Item Description,Quantity,Unit Price,Total Price,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Latitude,Longitude
2014-07-02T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-14-89-136,4500238005,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1730366,Elements Food Group,CA-SB,91763,NO,dinner & kits,dinner & kits90101802,dinner & kits,10,90.72,907.2,90101802,Delivered meals services,90101800,Carryout and takeaway services,90100000,Restaurants and catering,90000000,Travel and Food and Lodging and Entertainment Services,34.071744,-117.698448
2014-11-13T00:00:00Z,2014-11-13T00:00:00Z,2014-2015,1-10-56-10G,2660- 031500000159,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,5019,"Foster & Son Trucking, Inc.",CA-MB CA-SB,95959,NO,"SAND, DEICING","SAND, DEICING11111701","SAND, DEICING",2500,17.82,44550,11111701,Silica sand,11111700,Sand,11110000,Earth and stone,11000000,Mineral and Textile and Inedible Plant and Animal Materials,39.316417,-120.953153
2014-12-15T00:00:00Z,2014-12-15T00:00:00Z,2014-2015,SLP-13-70-0050B,IP130058,,IT Services,,Software License Program,,"Child Support Services, Department of",,19578,"Enterprise Networking Solutions, Inc",CA-SB,95827,NO,"YEAR 1, Maintenance for CA Introscope to CA Application Performance Mgmt Upgrade","YEAR 1, Maintenance for CA Introscope to CA Application Performance Mgmt Upgrade43232402","YEAR 1, Maintenance for CA Introscope to CA Application Performance Mgmt Upgrade",46,331.26,15237.96,43232402,Development environment software,43232400,Development software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications,38.563097,-121.328511
2015-02-10T00:00:00Z,2015-02-10T00:00:00Z,2014-2015,1-13-89-50,4500268672,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,17520,Seacat Enterprises,CA-SB,90274,NO,Fresh Bread,Fresh Bread50181901,bread,1,9929.1,9929.1,50181901,Fresh bread,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-06-10T00:00:00Z,2015-06-10T00:00:00Z,2014-2015,1-15-89-124,15548007,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,turkey,turkey50111521,turkey ham,1440,2.03,2923.2,50111521,"Turkey, minimally processed without additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-02-11T00:00:00Z,2015-02-11T00:00:00Z,2014-2015,1-14-89-127,4500268635,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11916,Churchfield Trading Co,CA-MB CA-SB,94607,NO,powdered milk,powdered milk50131704,Powdered milk,1,5625,5625,50131704,Powdered milk,50131700,Milk and butter products,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,37.80955,-122.291853
2014-10-15T00:00:00Z,2014-10-15T00:00:00Z,2014-2015,1-13-68-01A,2660- 031500000097,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,5801,Harris Industrial Gases,CA-SB SB,95610,NO,Industrial Gases,Industrial Gases12142105,Industrial Gases,1,5000,5000,12142105,Industrial air,12142100,Industrial use gases,12140000,Elements and gases,12000000,Chemicals including Bio Chemicals and Gas Materials,38.69507,-121.271144
2014-07-11T00:00:00Z,2014-07-10T00:00:00Z,2014-2015,2-13-99-01,PO531929448,,IT Goods,,Statewide Contract,,California Department of Rehabilitation,http://www.wikidata.org/entity/Q5020436,31376,Access Ingenuity,CA-MB CA-SB,95405,NO,Vocational Rehabilitation Services,Vocational Rehabilitation Services86101803,Vocational Rehabilitation Services,1,5264.14,5264.14,86101803,Vocational rehabilitation services,86101800,In service training and manpower development,86100000,Vocational training,86000000,Education and Training Services,38.439152,-122.672541
2014-10-07T00:00:00Z,2014-10-07T00:00:00Z,2014-2015,1-14-26-01B,091H4045,,NON-IT Goods,,Statewide Contract,,California Highway Patrol,http://www.wikidata.org/entity/Q2249117,1196900,OK TIRE AND AUTOMOTIVE,CA-MB CA-SB SB,95841,NO,"Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 201","Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 20125172504","Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 201",125,111.01,13876.25,25172504,Automobile or light truck tires,25172500,Tires and tire tubes,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,38.662263,-121.346136
2014-09-09T00:00:00Z,2014-09-09T00:00:00Z,2014-2015,1-14-89-70,4500250096,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,17520,Seacat Enterprises,CA-SB,90274,NO,BEVERAGE BASE,BEVERAGE BASE50202409,"juice - punch, grape, orange, lemon",1,6755,6755,50202409,Orange juice,50202400,Fresh citrus juice or concentrate,50200000,Beverages,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-02-18T00:00:00Z,2015-02-18T00:00:00Z,2014-2015,1-12-56-20-05-A,51500000175,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,41980,"KEITH DAY COMPANY, INC.",CA-SB,93907,NO,asphalt,asphalt30121601,asphalt,1,69230.25,69230.25,30121601,Asphalt,30121600,Asphalts,30120000,Roads and landscape,30000000,Structures and Building and Construction and Manufacturing Components and Supplies,36.771091,-121.664391
2014-09-26T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-14-89-136,4500230044,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1730366,Elements Food Group,CA-SB,91763,NO,CHILI BEANS (V)-STEAMED RICE-CORN,CHILI BEANS (V)-STEAMED RICE-CORN50192702,CHILI BEANS (V)-STEAMED RICE-CORN,240,3.78,907.2,50192702,Frozen combination meals,50192700,Packaged combination meals,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,34.071744,-117.698448
2015-03-17T00:00:00Z,2015-01-20T00:00:00Z,2014-2015,1-14-75-41D,4500266014,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,8485,Midtown Stationers,CA-SB,94102,NO,Copy Paper,Copy Paper14111507,copy paper,1,5744,5744,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2014-07-14T00:00:00Z,2014-07-14T00:00:00Z,2014-2015,1-09-75-41B,PRF 14-0011,,NON-IT Goods,,Statewide Contract,,California Department of Justice,http://www.wikidata.org/entity/Q5020429,56613,STAY SAFE SUPPLY,CA-DVBE,95762,NO,bond copier paper,bond copier paper14111507,"Paper, Recycled Bond Type 1, cut Stock, White, 20 lb., 8.5"" X11"" (21 Pallets)",840,28.28,23755.2,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,38.682162,-121.064452
2015-06-29T00:00:00Z,2015-01-16T00:00:00Z,2014-2015,2-13-99-01,PO532146276,,IT Goods,,Statewide Contract,,California Department of Rehabilitation,http://www.wikidata.org/entity/Q5020436,1085840,Access Technology Solutions,CA-MB CA-SB,92563,NO,Zoomtext 10.1 with speech,Zoomtext 10.1 with speech42211709,Zoomtext 10.1 with speech,1,595,595,42211709,Typing aids for the physically challenged,42211700,Communication aids for the physically challenged,42210000,Independent living aids for the physically challenged,42000000,Medical Equipment and Accessories and Supplies,33.576465,-117.148479
2015-05-29T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-126,4500284025,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,15570,McGinty Sales Company,CA-SB,93306,NO,LUNCH MEAT TURKEY BOLOGNA,LUNCH MEAT TURKEY BOLOGNA50112013,"LUNCH MEAT TURKEY BOLOGNA
  ACTUAL PRICE $1.516
  A5426",3000,1.52,4560,50112013,"Turkey, processed with additions",50112000,Processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,35.400031,-118.909275
2014-08-19T00:00:00Z,2014-08-18T00:00:00Z,2014-2015,4-98-01-0019F,PRF 14-0147,,NON-IT Goods,,CMAS,,California Department of Justice,http://www.wikidata.org/entity/Q5020429,1000533,Western Contract Furnishers,CA-SB,95742,NO,Furniture-Modular System,Furniture-Modular System56111507,"To receive, deliver and assemble during normal business hours,
prevailing wage. Includes removing and disposing of existing furniture
in room. (Proposal 103500D)",1,1141,1141,56111507,Modular staff office packages,56111500,Workstations and office packages,56110000,Commercial and industrial furniture,56000000,Furniture and Furnishings,38.585855,-121.217204
2015-04-17T00:00:00Z,2015-04-17T00:00:00Z,2014-2015,4-11-03-0064C,7.415E+11,,NON-IT Services,Consulting Services,CMAS,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,23091,"System Metrics Group, Inc.",CA-MB CA-SB,94111,NO,Consultant,Consultant80101508,SMG,350,90,31500,80101508,Business intelligence consulting services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,37.797956,-122.40011
2015-03-25T00:00:00Z,2015-03-25T00:00:00Z,2014-2015,1-14-75-41D,50-64-113,,NON-IT Goods,,Statewide Contract,,California Department of Industrial Relations,http://www.wikidata.org/entity/Q5020427,8485,Midtown Stationers,CA-SB,94102,NO,8.5 x 11 20# Recycled 30% Copy Paper,8.5 x 11 20# Recycled 30% Copy Paper14111525,8.5 x 11 20# Recycled 30% Copy Paper,40,30.95,1238,14111525,Multipurpose paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-06-16T00:00:00Z,2015-06-16T00:00:00Z,2014-2015,1-13-89-99,4500287753,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,1729526,ABC Ventures LLC,CA-SB,94583,NO,WSP Food Blanket Purchase Order FY15/16,WSP Food Blanket Purchase Order FY15/1650121537,WSP Food Blanket Purchase Order FY15/16,1,50000,50000,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-07-08T00:00:00Z,2014-07-08T00:00:00Z,2014-2015,1-10-75-46,P1400029,,NON-IT Goods,,Statewide Contract,,California Franchise Tax Board,http://www.wikidata.org/entity/Q5020495,41365,RAM Enterprises,CA-DVBE CA-MB CA-SB,94402,NO,paper rolls,paper rolls14111513,Paper rolls,1,84216.2,84216.2,14111513,Ledger paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.546535,-122.329726
2014-12-30T00:00:00Z,2014-12-30T00:00:00Z,2014-2015,1-13-89-50,CD0092714,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,17520,Seacat Enterprises,CA-SB,90274,NO,"Rolls, SAndwhich/Hoagie soft crust 6/pkg","Rolls, SAndwhich/Hoagie soft crust 6/pkg50181901",CD0092714,2500,1.06,2650,50181901,Fresh bread,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2014-12-29T00:00:00Z,2014-12-29T00:00:00Z,2014-2015,1-14-26-01B,091H4066,,NON-IT Goods,,Statewide Contract,,California Highway Patrol,http://www.wikidata.org/entity/Q2249117,1196900,OK TIRE AND AUTOMOTIVE,CA-MB CA-SB SB,95841,NO,"Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 201","Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 20125172504","Tire, Goodyear Eagle RS-A, P235/55R17, CLIN 201",100,111.01,11101,25172504,Automobile or light truck tires,25172500,Tires and tire tubes,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,38.662263,-121.346136
2015-04-10T00:00:00Z,2015-02-09T00:00:00Z,2014-2015,2-13-99-01,PO532173383,,IT Goods,,Statewide Contract,,California Department of Rehabilitation,http://www.wikidata.org/entity/Q5020436,1085840,Access Technology Solutions,CA-MB CA-SB,92563,NO,Installation,Installation81111812,"Pick up Client's computer for restore. Save and clean Client's documents
and files. Install New Windows OS, Client's zoomtext, office, printer.
Deliver and set up in Client's home. Set up Internet and email account.",1,400,400,81111812,Computer hardware maintenance support service,81111800,System and system component administration services,81110000,Computer services,81000000,Engineering and Research and Technology Based Services,33.576465,-117.148479
2015-03-05T00:00:00Z,2015-03-05T00:00:00Z,2014-2015,1-14-89-85,4500272060,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,Breaded Pollock Fish,Breaded Pollock Fish50121537,10 LBS / CS,11440,1.83,20935.2,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-06-22T00:00:00Z,2014-12-04T00:00:00Z,2014-2015,1-14-73-02B,14-506-0177,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,41365,RAM Enterprises,CA-DVBE CA-MB CA-SB,94402,NO,"Napkins, Dinner","Napkins, Dinner14111705","Napkins, Dinner",160,46.45,7432,14111705,Paper napkins or serviettes,14111700,Personal paper products,14110000,Paper products,14000000,Paper Materials and Products,37.546535,-122.329726
2014-12-18T00:00:00Z,2014-12-18T00:00:00Z,2014-2015,1-13-89-62,4500262656,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,"5 1/2"" CORN TORTILLA - 24 DOZEN PER CASE","5 1/2"" CORN TORTILLA - 24 DOZEN PER CASE50181902","5 1/2"" CORN TORTILLA - 24 DOZEN PER CASE",1,5876.4,5876.4,50181902,Frozen bread,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2015-01-26T00:00:00Z,2015-01-26T00:00:00Z,2014-2015,1-14-89-20,4500266620,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,34872,Adolph Inc.,CA-SB,93720,NO,"sunflower seeds, Product Code# 90012","sunflower seeds, Product Code# 9001250193101","sunflower seeds, Product Code# 90012",2,22.46,44.92,50193101,Instant snack mixes,50193100,Instant mixes and supplies,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-09-10T00:00:00Z,2014-09-10T00:00:00Z,2014-2015,1-14-89-78,14-506-0110,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,1729526,ABC Ventures LLC,CA-SB,94583,NO,Chili Con Carne with Beans,Chili Con Carne with Beans50461806,Chili Con Carne with Beans,112,51,5712,50461806,Canned or jarred black beans,50461800,Canned or jarred beans,50460000,Canned or jarred vegetables,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-12-12T00:00:00Z,2015-01-01T00:00:00Z,2014-2015,1-13-89-76,SN453127,,NON-IT Goods,,Statewide Contract,,California Department of Developmental Services,http://www.wikidata.org/entity/Q5020413,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,"Pudding, Chocolate, Individual","Pudding, Chocolate, Individual50192301",48/3.5oz/cs,2,14.07,28.14,50192301,Prepared desserts,50192300,Desserts and dessert toppings,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2014-10-22T00:00:00Z,2014-10-22T00:00:00Z,2014-2015,1-10-68-13,61500000084,,NON-IT Goods,,Statewide Contract,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,29677,California Veteran Supply Inc.,CA-DVBE CA-SB CDVBE,93612,NO,Herbicides,Herbicides10171701,"herbicides
  Gallery 75df
  dimension
  llandmark",1,76181.76,76181.76,10171701,Weed killer,10171700,Herbicides,10170000,Fertilizers and plant nutrients and herbicides,10000000,Live Plant and Animal Material and Accessories and Supplies,36.815415,-119.711438
2014-12-10T00:00:00Z,2014-12-10T00:00:00Z,2014-2015,1-14-89-110,4500261510,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,28553,INTERSECT USA,CA-MB CA-SB SB,91355,NO,Cereal Bowls,Cereal Bowls50221201,Cereal Bowls,1,9098,9098,50221201,Ready to eat or hot cereals,50221200,Processed cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,34.416351,-118.574425
2014-09-11T00:00:00Z,2014-09-11T00:00:00Z,2014-2015,1-13-89-123,4500250534,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,GRILL OIL,GRILL OIL50151513,GRILL OIL,150,48.18,7227,50151513,Edible vegetable or plant oils,50151500,Edible vegetable and plant oils and fats,50150000,Edible oils and fats,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2015-05-19T00:00:00Z,2015-05-20T00:00:00Z,2014-2015,4-14-03-0208C,5.115E+11,,NON-IT Goods,,CMAS,,California Department of Transportation,http://www.wikidata.org/entity/Q127743,38182,ProProse,CA-MB CA-SB,95821-4303,NO,Consulting Services,Consulting Services80101508,Consulting Services,1,87550,87550,80101508,Business intelligence consulting services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.616122,-121.358426
2015-02-02T00:00:00Z,2015-02-02T00:00:00Z,2014-2015,1-15-89-06,4500267652,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,34872,Adolph Inc.,CA-SB,93720,NO,crackers,crackers50181909,crackers,1,307.4,307.4,50181909,Crackers,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
