Producto,ProductURI,Tipo,NIF,Adjudicatario,OrganizationURI,Fecha,Cantidad Pedido,Cantidad Recibido,Cantidad Pendiente,Importe del Pedido,Importe Pagado,Importe Pendiente,VAT
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,10,10,0,62,62,0,0
Inst.des.general,Inst_des_general,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,160,160,0,4800,4800,0,0
Inst.des.general,Inst_des_general,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,100,100,0,500,500,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,2340,2340,0,3393,3393,0,0
Termó/sensor reg.dat,Termó/sensor_reg_dat,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,1296,1296,0,10899,10899,0,21
Tubos admón.O2,Tubos_admón_O2,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,275,275,0,814,814,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,10,10,0,38,38,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,40,40,0,29,29,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,190,190,0,136,136,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,110,110,0,79,79,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,70,70,0,50,50,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,60,60,0,225,225,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,110,110,0,79,79,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,70,70,0,50,50,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,80,80,0,1592,1592,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,20,20,0,398,398,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,10,10,0,7,7,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,90,90,0,338,338,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,60,60,0,225,225,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,90,90,0,615,615,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,570,570,0,1653,1653,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,10,10,0,125,125,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,125,125,0,134,134,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-08T00:00:00Z,5000,5000,0,5340,5340,0,0
OTROS,OTROS,SUMINISTRO,B30258651,"FERRETERIA SANTA CRUZ, S.L.",FERRETERIA_SANTA_CRUZ_SL,2020-06-08T00:00:00Z,6,6,0,46,46,0,21
PLACA,PLACA,SUMINISTRO,B30728455,"FERREGAS GARCIA-VASO, S.L.",FERREGAS_GARCIA-VASO_SL,2020-06-08T00:00:00Z,4,4,0,380,380,0,21
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B61053922,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-06-08T00:00:00Z,10,10,0,150,150,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B61053922,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-06-08T00:00:00Z,250,250,0,750,750,0,0
Apósitos no activos,Apósitos_no_activos,SUMINISTRO,B61787057,"ALFASIGMA ESPAÑA, S.L.",ALFASIGMA_ESPAÑA_SL,2020-06-08T00:00:00Z,8220,8220,0,15100,15100,0,10
Cánulas Guedel-Mayo,Cánulas_Guedel-Mayo,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-08T00:00:00Z,300,300,0,81,81,0,0
Cánulas Guedel-Mayo,Cánulas_Guedel-Mayo,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-08T00:00:00Z,360,360,0,97,97,0,0
Cánulas Guedel-Mayo,Cánulas_Guedel-Mayo,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-08T00:00:00Z,270,270,0,73,73,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-08T00:00:00Z,60,60,0,1794,1794,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-08T00:00:00Z,20,20,0,137,137,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-08T00:00:00Z,10,10,0,72,72,0,0
Eq/acc. perfusión,Eq/acc__perfusión,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,288,288,0,1220,1220,0,21
Fund/prot.desechable,Fund/prot_desechable,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,97152,97152,0,3292,3292,0,21
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,7200,7200,0,2772,2772,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,200,200,0,77,77,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,7200,7200,0,5976,5976,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,200,200,0,180,180,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,200,200,0,166,166,0,0
Sistemas nutrición,Sistemas_nutrición,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,60,60,0,254,254,0,21
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,300,300,0,27,27,0,0
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,600,600,0,54,54,0,0
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,4800,4800,0,816,816,0,0
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,1100,1100,0,187,187,0,0
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,200,200,0,34,34,0,0
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-08T00:00:00Z,200,200,0,34,34,0,0
Termó/sensor reg.dat,Termó/sensor_reg_dat,SUMINISTRO,W0068620D,MASIMO EUROPE LTD SUCURSAL EN ESPAÑ,MASIMO_EUROPE_LTD_SUCURSAL_EN_ESPAÑ,2020-06-08T00:00:00Z,740,740,0,7363,7363,0,0
Carpinteria metálica,Carpinteria_metálica,SERVICIO,***5465**,PEDRO GIMENEZ MARTINEZ,PEDRO_GIMENEZ_MARTINEZ,2020-06-10T00:00:00Z,1064.8,1064.8,0,1065,1065,0,21
SECADORA INDUSTRIAL,SECADORA_INDUSTRIAL,SUMINISTRO,A30137855,MATERIAL ELECTRICO Y ELECTRODOMESTI,MATERIAL_ELECTRICO_Y_ELECTRODOMESTI,2020-06-10T00:00:00Z,1,1,0,569,569,0,21
HISOPOS,HISOPOS,SUMINISTRO,B03362621,"AKRALAB, S.L.",AKRALAB_SL,2020-06-10T00:00:00Z,300000,150000,150000,1115400,557700,557700,0
TRANSPORTE MUESTRAS CLÍN.A HCUVA-COVID19,TRANSPORTE_MUESTRAS_CLÍN_A_HCUVA-COVID19,SERVICIO,B28617256,Transportes Boyacá S.L.,Transportes_Boyacá_SL,2020-06-10T00:00:00Z,18151,4786.8099999999995,13364.19,18151,4787,13364,21
SERVICIO SEGURIDAD POR HORAS,SERVICIO_SEGURIDAD_POR_HORAS,SUMINISTRO,B30376982,"SURESTE SEGURIDAD, S.L.",SURESTE_SEGURIDAD_SL,2020-06-10T00:00:00Z,450,450,0,8037,8037,0,21
DESINFECTANTE SUPERFICIE,DESINFECTANTE_SUPERFICIE,SUMINISTRO,B48910756,"VESISMIN, S.L.",VESISMIN_SL,2020-06-10T00:00:00Z,6,6,0,572,572,0,21
Toall/esp.desechable,Toall/esp_desechable,SUMINISTRO,B48910756,"VESISMIN, S.L.",VESISMIN_SL,2020-06-10T00:00:00Z,36000,36000,0,1638,1638,0,0
HISOPOS,HISOPOS,SUMINISTRO,B58786096,"NIRCO,S L",NIRCOS_L,2020-06-10T00:00:00Z,500000,19200,480800,1550000,59520,1490480,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-10T00:00:00Z,180,180,0,338,338,0,0
Fund/prot.desechable,Fund/prot_desechable,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-10T00:00:00Z,2112,2112,0,72,72,0,21
Fiad/acc. intubación,Fiad/acc__intubación,SUMINISTRO,A03802451,"MEDILEVEL, S.A.",MEDILEVEL_SA,2020-06-11T00:00:00Z,20,20,0,26,26,0,21
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,A08032401,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-06-11T00:00:00Z,470000,470000,0,11186,11186,0,0
"GUANTES DE NITRILO, CON Y SIN POLVO",GUANTES_DE_NITRILO__CON_Y_SIN_POLVO,SUMINISTRO,A08032401,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-06-11T00:00:00Z,560000,280000,280000,13328,6664,6664,0
SOLUCION HIDROALCOHOLICA (biocida y cosmetica),SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica),SUMINISTRO,A08032401,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-06-11T00:00:00Z,2640,2640,0,6336,6336,0,0
SOLUCION HIDROALCOHOLICA (biocida y cosmetica),SOLUCION_HIDROALCOHOLICA_(biocida_y_cosmetica),SUMINISTRO,A08032401,"LABORATORIOS HARTMANN, S.A.",LABORATORIOS_HARTMANN_SA,2020-06-11T00:00:00Z,510,510,0,2081,2081,0,0
Eq/acc. perfusión,Eq/acc__perfusión,SUMINISTRO,A08130502,"FRESENIUS KABI ESPAÑA, S.A.",FRESENIUS_KABI_ESPAÑA_SA,2020-06-11T00:00:00Z,60,60,0,67,67,0,0
Sistemas nutrición,Sistemas_nutrición,SUMINISTRO,A08130502,"FRESENIUS KABI ESPAÑA, S.A.",FRESENIUS_KABI_ESPAÑA_SA,2020-06-11T00:00:00Z,210,210,0,388,388,0,0
Sonda endodigestiva,Sonda_endodigestiva,SUMINISTRO,A08130502,"FRESENIUS KABI ESPAÑA, S.A.",FRESENIUS_KABI_ESPAÑA_SA,2020-06-11T00:00:00Z,25,25,0,2025,2025,0,0
Sonda endodigestiva,Sonda_endodigestiva,SUMINISTRO,A08130502,"FRESENIUS KABI ESPAÑA, S.A.",FRESENIUS_KABI_ESPAÑA_SA,2020-06-11T00:00:00Z,80,80,0,360,360,0,0
DESINFECTADOR DE CUÑAS,DESINFECTADOR_DE_CUÑAS,SUMINISTRO,A08238578,"ANTONIO MATACHANA, S.A.",ANTONIO_MATACHANA_SA,2020-06-11T00:00:00Z,1,1,0,7200,7200,0,21
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B46149555,"DEXTRO MEDICA, S.L.",DEXTRO_MEDICA_SL,2020-06-11T00:00:00Z,100,100,0,185,185,0,21
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,B73182586,"MARCOM MEDICA, S.L.",MARCOM_MEDICA_SL,2020-06-11T00:00:00Z,10,10,0,235,235,0,0
Edificios relacionados con la salud,Edificios_relacionados_con_la_salud,SERVICIO,B73603631,FLORES Y MARTINEZ CONSTRUCCIONES Y,FLORES_Y_MARTINEZ_CONSTRUCCIONES_Y,2020-06-11T00:00:00Z,50063.54,50063.54,0,50064,50064,0,21
GORROS,GORROS,SUMINISTRO,B80196934,"GARRIC MEDICA, S.L.",GARRIC_MEDICA_SL,2020-06-11T00:00:00Z,960,960,0,58,58,0,0
Inst.des.general,Inst_des_general,SUMINISTRO,B81040149,"FIRMA AMBU, S.L.",FIRMA_AMBU_SL,2020-06-11T00:00:00Z,5,5,0,1200,1200,0,0
Resucitador manual,Resucitador_manual,SUMINISTRO,B81040149,"FIRMA AMBU, S.L.",FIRMA_AMBU_SL,2020-06-11T00:00:00Z,72,72,0,612,612,0,0
Resucitador manual,Resucitador_manual,SUMINISTRO,B81040149,"FIRMA AMBU, S.L.",FIRMA_AMBU_SL,2020-06-11T00:00:00Z,12,12,0,102,102,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-11T00:00:00Z,75,75,0,54,54,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-11T00:00:00Z,7,7,0,315,315,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-11T00:00:00Z,50,50,0,230,230,0,21
Tubos admón.O2,Tubos_admón_O2,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-11T00:00:00Z,2800,2800,0,560,560,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-11T00:00:00Z,30,30,0,217,217,0,0
Fiad/acc. intubación,Fiad/acc__intubación,SUMINISTRO,A03142114,"TELEFLEX MEDICAL, S.A.",TELEFLEX_MEDICAL_SA,2020-06-15T00:00:00Z,9,9,0,33,33,0,10
Sondas urológicas,Sondas_urológicas,SUMINISTRO,A03142114,"TELEFLEX MEDICAL, S.A.",TELEFLEX_MEDICAL_SA,2020-06-15T00:00:00Z,40,40,0,68,68,0,10
Sondas urológicas,Sondas_urológicas,SUMINISTRO,A03142114,"TELEFLEX MEDICAL, S.A.",TELEFLEX_MEDICAL_SA,2020-06-15T00:00:00Z,280,280,0,477,477,0,10
Sondas urológicas,Sondas_urológicas,SUMINISTRO,A03142114,"TELEFLEX MEDICAL, S.A.",TELEFLEX_MEDICAL_SA,2020-06-15T00:00:00Z,240,240,0,409,409,0,0
Sondas urológicas,Sondas_urológicas,SUMINISTRO,A03142114,"TELEFLEX MEDICAL, S.A.",TELEFLEX_MEDICAL_SA,2020-06-15T00:00:00Z,50,50,0,85,85,0,10
Sondas urológicas,Sondas_urológicas,SUMINISTRO,A03142114,"TELEFLEX MEDICAL, S.A.",TELEFLEX_MEDICAL_SA,2020-06-15T00:00:00Z,20,20,0,34,34,0,0
Tubos alargadores,Tubos_alargadores,SUMINISTRO,A08630063,"IBERHOSPITEX, S.A.",IBERHOSPITEX_SA,2020-06-15T00:00:00Z,1380,1380,0,1000,1000,0,21
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,A28061737,GENERAL ELECTRIC HEALTHCARE ESP.SA,GENERAL_ELECTRIC_HEALTHCARE_ESPSA,2020-06-15T00:00:00Z,10,10,0,200,200,0,0
Fij/suj/acc.ventiltp,Fij/suj/acc_ventiltp,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,120,120,0,170,170,0,0
Inst.des.general,Inst_des_general,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,150,150,0,750,750,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,810,810,0,1174,1174,0,0
Termó/sensor reg.dat,Termó/sensor_reg_dat,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,528,528,0,4440,4440,0,21
Tubos admón.O2,Tubos_admón_O2,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,125,125,0,370,370,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,10,10,0,38,38,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,100,100,0,72,72,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,10,10,0,7,7,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,30,30,0,21,21,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,60,60,0,43,43,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,10,10,0,7,7,0,0
Tubos traqueales,Tubos_traqueales,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,10,10,0,38,38,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,10,10,0,68,68,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,310,310,0,899,899,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,A28389484,"MEDTRONIC IBERICA, S.A.",MEDTRONIC_IBERICA_SA,2020-06-15T00:00:00Z,150,150,0,160,160,0,0
KITS PCR DIAGNOSTICO COVID-19,KITS_PCR_DIAGNOSTICO_COVID-19,SUMINISTRO,A58710740,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-06-15T00:00:00Z,10,10,0,21000,21000,0,0
PCR EXTRACCION Y MATERIAL ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO,SUMINISTRO,A58710740,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-06-15T00:00:00Z,4,4,0,344,344,0,21
PCR EXTRACCION Y MATERIAL ACCESORIO,PCR_EXTRACCION_Y_MATERIAL_ACCESORIO,SUMINISTRO,A58710740,"PALEX MEDICAL, S.A.",PALEX_MEDICAL_SA,2020-06-15T00:00:00Z,6,6,0,1394,1394,0,21
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B08438731,"IZASA HOSPITAL, S.L.U",IZASA_HOSPITAL_SLU,2020-06-15T00:00:00Z,300,300,0,240,240,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B61053922,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-06-15T00:00:00Z,20,20,0,300,300,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B61053922,"KEYLAB MEDICAL, S.L.",KEYLAB_MEDICAL_SL,2020-06-15T00:00:00Z,200,200,0,600,600,0,0
SERVICIO SEGURIDAD POR HORAS,SERVICIO_SEGURIDAD_POR_HORAS,SUMINISTRO,B73500852,"VIRIATO SEGURIDAD, S.L.",VIRIATO_SEGURIDAD_SL,2020-06-15T00:00:00Z,54,54,0,1078,1078,0,21
Cánulas Guedel-Mayo,Cánulas_Guedel-Mayo,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-15T00:00:00Z,70,70,0,19,19,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-15T00:00:00Z,40,40,0,1196,1196,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B80957889,"INTERSURGICAL ESPAÑA, S.L.",INTERSURGICAL_ESPAÑA_SL,2020-06-15T00:00:00Z,20,20,0,137,137,0,0
Conector/adaptador,Conector/adaptador,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-15T00:00:00Z,1,1,0,0,0,0,0
Mascarilla O2/otras,Mascarilla_O2/otras,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-15T00:00:00Z,75,75,0,54,54,0,0
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-15T00:00:00Z,60,60,0,58,58,0,21
Nebuliz./humidific.,Nebuliz_/humidific_,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-15T00:00:00Z,100,100,0,460,460,0,21
Tubos admón.O2,Tubos_admón_O2,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-15T00:00:00Z,2520,2520,0,504,504,0,0
Tubul/filt/circ. Y,Tubul/filt/circ__Y,SUMINISTRO,B82479387,"LINDE MEDICA, S.L.U.",LINDE_MEDICA_SLU,2020-06-15T00:00:00Z,40,40,0,289,289,0,0
Eq/acc. perfusión,Eq/acc__perfusión,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-15T00:00:00Z,144,144,0,610,610,0,21
Fund/prot.desechable,Fund/prot_desechable,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-15T00:00:00Z,44352,44352,0,1503,1503,0,21
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-15T00:00:00Z,400,400,0,360,360,0,0
GUANTE QUIRÚRGICO,GUANTE_QUIRÚRGICO,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-15T00:00:00Z,200,200,0,77,77,0,0
Sondas de aspiración,Sondas_de_aspiración,SUMINISTRO,B87334017,"CARDINAL HEALTH SPAIN 511, S.L.",CARDINAL_HEALTH_SPAIN_511_SL,2020-06-15T00:00:00Z,100,100,0,9,9,0,0
