Ao;Mes;Descripcin Centro;Organismo;Nmero Contrato;Nmero Expediente;Descripcin Contrato;Tipo Contrato;Procedimiento Adjudicacin;Artculo;Apartado;Criterios Adjudicacin;Presupuesto Total(IVA Incluido);Importe Adjudicacin (IVA Incluido);Plazo;Fecha Adjudicacin;Nombre/Razn Social;NIF/CIF Adjudicatario;Fecha Formalizacin;Acuerdo Marco;Ingreso/Coste Cero;Observaciones;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLA DE VALLECAS;202000608;120/2020/00883;TRAMITACION DE EMERGENCIA.CONTRATACION DE EMERGENCIA PARA PROPORCIONAR MANUTENCION CONSISTENTE EN LA PREPARACION Y ENVIO A DOMICILIO DE CESTAS DE COMPRA PARA FAMILIAS EN SITUACION DE VULNERABILIDAD COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIAS ADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19.;Suministro;Tramitacin Emergencia;;;;137999.99;137999.99;4;30/03/2020;CENTROS COMERCIALES CARREFOUR, S.A. LOS ANGELES;A28425270;20/04/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLA DE VALLECAS;202000609;120/2020/00903;CONTRATACION DE EMERGENCIA PARA PROPORCIONAR MANUTENCION CONSISTENTE EN LA PREPARACION Y ENVIO A DOMICILIO DE CESTAS DE COMPRA PARA FAMILIAS EN SITUACION DE VULNERABILIDAD COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIAS ADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19;Suministro;Tramitacin Emergencia;;;;168750.00;168750.00;3;30/04/2020;CENTROS COMERCIALES CARREFOUR, S.A. LOS ANGELES;A28425270;04/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLA DE VALLECAS;202000610;120/2020/00877;CONTRATACION DE EMERGENCIA PARA PROPORCIONAR MANUTENCION A COLECTIVOS VULNERABLES COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIAS ADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19, A UN NUMERO DE PERSONAS ESTIMADAS, DE APROXIMADAMENTE, 30 DIARIAS.;Servicios;Tramitacin Emergencia;;;;62341.83;62341.83;5.46;15/03/2020;COCINAS CENTRALES, S.A.;A78538774;28/03/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLA DE VALLECAS;202000611;120/2020/00920;CONTRATACION DE EMERGENCIA PARA PROPORCIONAR MANUTENCION DIARIA A COLECTIVOS VULNERABLES COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIASADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19. TRAMITACION DE EMERGENCIA.;Servicios;Tramitacin Emergencia;;;;169936.80;169936.80;2.66;06/05/2020;COCINAS CENTRALES, S.A.;A78538774;12/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;INFORMTICA AYUNTAMIENTO DE MADRID;202000612;300/2019/01484;MANTENIMIENTO Y SOPORTE DE LOS PRODUCTOS DEL SOFTWARE DE IBM, DESTINADOS A LOS ENTORNOS DISTRIBUIDOS DE IAM.;Servicios;Abierto;;;Un unico criterio;1312189.72;1234278.63;24.5;29/04/2020;SAYTEL SERVICIOS INFORMATICOS, S.A.;A61172219;28/05/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;202000613;EMT/2020/00025;SUMINISTRO DE MATERIAL INFORMATICO POR CONTINGENCIA COVID 19 (EMERGENCIA) - LOTE 1;Suministro;Tramitacin Emergencia;;;;27870.73;27870.73;0.1;13/03/2020;MEDIA MARKT LEGANES VIDEO-TV-HIFI-ELEKTRO-COMPUTER FOTO S.A.;A63907240;03/05/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;202000614;EMT/2020/00025;SUMINISTRO DE MATERIAL INFORMATICO POR CONTINGENCIA COVID 19 (EMERGENCIA) - LOTE 2;Suministro;Tramitacin Emergencia;;;;10285.00;10285.00;0.1;13/03/2020;OMEGA PERIPHERALS, S.L.;B60343076;03/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;INFORMTICA AYUNTAMIENTO DE MADRID;202000615;300/2019/00142;SERVICIOS INFORMATICOS PARA EL MANTENIMIENTO OPERATIVO, CORRECTIVO,ADAPTATIVO Y EVOLUTIVO PARA LA PLATAFORMA DE ANALITICA DE DATOS DEL AYUNTAMIENTO DE MADRID;Servicios;Abierto;;;Pluralidad de criterios;3975692.16;3774131.32;48;05/03/2020;DRAGO SOLUTIONS, S.A.;A83115667;01/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE CHAMBERֻ202000616;202000616;107/2020/01229;PROPORCIONAR MANUTENCION CONSISTENTE EN EL SERVICIO DE COMIDAS A DOMICILIO A FAMILIAS CON MENORES A CARGO DE 3 A 17 AOS EN SITUACION DE VULNERABILIDAD COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIAS ADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19. TRAMITACION DE EMERGENCIA.;Servicios;Tramitacin Emergencia;;;;21175.00;21175.00;1.00;07/04/2020;J C MADRID DEPORTE Y CULTURA S.L.;B80345721;24/04/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000617;300/2019/01025;SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DE COCINA Y DE LAS EXTRACCIONES DE HUMOS DE LAS COCINAS DE LOS PARQUES DE BOMBEROS ADSCRITOS A LA JEFATURA DEL CUERPO DE BOMBEROS DEL AYUNTAMIENTO DE MADRID. LOTE 1 ;Servicios;Abierto;;;Pluralidad de criterios;33880.00;33880.00;24;25/03/2020;MH CIFRIMAS, S.L.;B80532278;09/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000618;300/2019/01025;SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS EQUIPOS DE COCINA Y DE LAS EXTRACCIONES DE HUMOS DE LAS COCINAS DE LOS PARQUES DE BOMBEROS ADSCRITOS A LA JEFATURA DEL CUERPO DE BOMBEROS DEL AYUNTAMIENTO DE MADRID. LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;34370.20;34370.20;24;02/03/2020;LIMPIEZAS MANDELIM, S.L.;B83430066;04/06/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202000619;MDC/2020/00040;CONTRATO DE OBRAS DE REMODELACION DEL SISTEMA DE CLIMATIZACION DE LA NAVE 17 DE MATADERO MADRID;Obras;Abierto simplificado;;;Pluralidad de criterios;569816.26;509586.68;4;11/03/2020;ELECNOR S.A.;A48027056;11/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;202000620;131/2020/12403;SERVICIO DE DESINFECCION DE LA VIA PUBLICA EN MADRID MEDIANTE NEBULIZACION CON HIPOCLORITO (TRAMITACION DE EMERGENCIA).;Servicios;Tramitacin Emergencia;;;;10384.00;10384.00;0.93;04/05/2020;DEMOLICION Y DESCONTAMINACION, S.L.;B87630596;03/06/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS DE MADRID, S.A.;202000621;SFC/2020/00001;SUMINISTRO DE SABANAS SUDARIO DE RECOGIDA PARA LA EMSFYCM, S.A.;Suministro;Abierto;;;Pluralidad de criterios;143971.85;143971.85;12;19/03/2020;LORENZO GRANIZO, S.L.;B84576222;09/04/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000622;300/2019/00569;ARRENDAMIENTO DE 1 AMBULANCIA TIPO A1 - PSIQUIATRICA, 45 AMBULANCIAS  TIPO B - SOPORTE VITAL BASICO, 26 AMBULANCIAS TIPO C - SOPORTE VITAL AVANZADO Y 18 VEHICULOS DE INTERVENCION RAPIDA (VIR) CON DESTINO AL SERVICIO SAMUR PROTECCION CIVIL.;Suministro;Abierto;;;Un unico criterio;14457990.24;14024250.53;60;17/04/2020;FRAIKIN ASSETS SAS SUCURSAL EN ESPAA;W0017646A;25/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;INFORMTICA AYUNTAMIENTO DE MADRID;202000623;300/2019/01192;MANTENIMIENTO DE LAS LICENCIAS DEL SOFTWARE MICROSTRATEGY;Servicios;Abierto;;;Un unico criterio;653906.13;653855.75;36;26/02/2020;DRAGO SOLUTIONS, S.A.;A83115667;20/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000624;300/2019/00935;MANTENIMIENTO PREVENTIVO, CORRECTIVO, LIMPIEZA Y DESINFECCION DE LOS APARATOS DE ELECTROMEDICINA PERTENECIENTES AL SERVICIO SAMUR-PROTECCION CIVIL;Servicios;Abierto;;;Pluralidad de criterios;287844.48;185659.69;24;23/03/2020;HERMED INGENIERIA SLU .;B87962379;02/06/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;202000625;EMT/2020/00073;SUMINISTRO DE 120.384 UDS. (ENVASES DE 100 ML) GEL HIDROALCOHOLICO HIGIENIZANTE DE MANOS - (EMERGENCIA);Suministro;Tramitacin Emergencia;;;;174797.57;174797.57;5;29/05/2020;LABORATORIOS COSMETICOS LAMARVI S.A.;A08513376;04/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE HORTALEZA;202000626;300/2018/01337;ARRENDAMIENTO, SIN OPCION DE COMPRA, DE MATERIAL DEPORTIVO CARDIOVASCULAR Y DE MUSCULACION PARA LOS CENTROS DEPORTIVOS MUNICIPALES  HORTALEZA Y LUIS ARAGONES DEL DISTRITO DE HORTALEZA.  AOS 2019-2023.;Suministro;Abierto;;;Pluralidad de criterios;413529.60;187933.52;48;08/04/2020;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;A48265169;01/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE HORTALEZA;202000627;300/2018/01937;CONTRATO ABIERTO PARA EL SUMINISTRO DE REACTIVOS Y PRODUCTOS QUIMICOS PARA EL TRATAMIENTO DE AGUA DE PISCINAS DE LOS CENTROS DEPORTIVOS MUNICIPALES HORTALEZA Y LUIS ARAGONES DEL DISTRITO DE HORTALEZA 2019. ;Suministro;Abierto;;;Pluralidad de criterios;132353.66;89177.56;12;07/04/2020;QUIMICA DEL CENTRO SAU;A19002039;01/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE HORTALEZA;202000628;300/2019/00538;IMPARTICION DE CURSOS Y TALLERES SOCIOCULTURALES DIRIGIDOS A LOS VECINOS DEL DISTRITO DE HORTALEZA DURANTE LOS CURSOS 2020 Y 2021;Servicios;Abierto;;;Pluralidad de criterios;802831.25;786754.10;24;28/04/2020;ACTIVIDADES DE EDUCACION, CULTURA Y OCIO SLL;B82999129;01/05/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202000629;MDC/2020/00050;"DIRECCION ARTISTICA DE LA ACTIVIDAD CULTURAL ""VERANOS DE LA VILLA 2020 EN CENTRO CULTURAL CONDE DUQUE"" DE MADRID";Servicios;Negociado sin publicidad;168;a) apartado 2;;60500.00;60500.00;3.16;08/06/2020;ANGEL LUIS MURCIA CUENCA;11932171R;10/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000630;195/2020/00022;SERVICIO DE REPARACION DE CARPAS PARA LA INSTALACION DE PUESTOS SANITARIOS AVANZADOS, MOCHILAS PARA EL TRASLADO DE APARATOS DE ELECTROMEDICINA, Y CHALECOS DE PROTECCION, PARA SAMUR-PROTECCION CIVIL, COMO CONSECUENCIA DE LA SITUACION EXCEPCIONAL DE SALUD PUBLICA OCASIONADA POR EL COVID-19 (222020TE). LOTE 1;Servicios;Tramitacin Emergencia;;;;18924.40;18924.40;1;16/03/2020;SOLUCIONES PARA LA EMERGENCIA, S.L.U.;B88575287;10/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000631;195/2020/00022;SERVICIO DE REPARACION DE CARPAS PARA LA INSTALACION DE PUESTOS SANITARIOS AVANZADOS, MOCHILAS PARA EL TRASLADO DE APARATOS DE ELECTROMEDICINA, Y CHALECOS DE PROTECCION, PARA SAMUR-PROTECCION CIVIL, COMO CONSECUENCIA DE LA SITUACION EXCEPCIONALDE SALUD PUBLICA OCASIONADA POR EL COVID-19 (222020TE). LOTE 2;Servicios;Tramitacin Emergencia;;;;3879.26;3879.26;1;16/03/2020;SANTOS JABEGA C.B.;E79758900;10/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000632;195/2020/00023;SUMINISTRO DE MATERIAL FUNGIBLE PARA EL CUERPO DE BOMBEROS, COMO CONSECUENCIA DE LA SITUACION EXCEPCIONAL DE SALUD PUBLICA OCASIONADA POR EL COVID-19 (232020TE). LOTE 1;Suministro;Tramitacin Emergencia;;;;14228.80;14228.80;1;16/03/2020;FERRETERIA FERAYU, S.L.;B83234799;10/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000633;195/2020/00023;SUMINISTRO DE MATERIAL FUNGIBLE PARA EL CUERPO DE BOMBEROS, COMO CONSECUENCIA DE LA SITUACION EXCEPCIONAL DE SALUD PUBLICA OCASIONADA POR EL COVID-19 (232020TE). LOTE 2;Suministro;Tramitacin Emergencia;;;;18071.41;18071.41;1;16/03/2020;REDONDO Y GARCIA, S.A.;A28021350;11/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202000634;711/2020/09153;SERVICIO DE DISEO DE UN PEBETERO EN HOMENAJE A LAS VICTIMAS DEL COVID-19 TRAMITACION DE EMERGENCIA ;Servicios;Tramitacin Emergencia;;;;10890.00;10890.00;0.33;04/05/2020;RUBIO CARVAJAL CARLOS;01474769D;20/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202000635;711/2020/09147;SUMINISTRO E INSTALACION DE UN PEBETERO EN HOMENAJE A LAS VICTIMAS DEL COVID-19 TRAMITACION DE EMERGENCIA;Suministro;Tramitacin Emergencia;;;;122000.00;122000.00;0.33;05/05/2020;PROMOCIONES, EDIFICIOS Y CONTRATAS, S.A.;A28019461;13/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000636;300/2019/00242;CONTGRATO DE IFS DE SUMINISTRO DE ELEMENTOS DE SEALIZACION  PORTATIL PARA LA  POLICIA MUNICIPAL DEL AYUNTAMIENTO DE MADRID, LOTE 1;Suministro;Abierto;;;Un unico criterio;161716.50;161716.50;1;24/03/2020;API MOVILIDAD, S.A.;A78015880;04/06/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202000637;MDC/2020/00045;SERVICIO DE ANALISIS MEDIANTE TEST COVID-19 IGG/IGM, QUE PERMITAN CONOCER, EN BREVE PLAZO DE TIEMPO SI LOS TRABAJADORES DE MADRID DESTINO ESTAN CONTAGIADOS DE LA ENFERMEDAD;Servicios;Tramitacin Emergencia;;;;30000.00;30000.00;2;12/05/2020;PREVING CONSULTORES SL;B06290241;18/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000638;300/2019/00242;CONTGRATO DE IFS DE SUMINISTRO DE ELEMENTOS DE SEALIZACION  PORTATIL PARA LA  POLICIA MUNICIPAL DEL AYUNTAMIENTO DE MADRID. LOTE 3 ;Suministro;Abierto;;;Un unico criterio;43523.70;43523.70;1;25/03/2020;API MOVILIDAD, S.A.;A78015880;04/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000639;300/2019/00242;CONTGRATO DE IFS DE SUMINISTRO DE ELEMENTOS DE SEALIZACION  PORTATIL PARA LA  POLICIA MUNICIPAL DEL AYUNTAMIENTO DE MADRID. LOTE 4;Suministro;Abierto;;;Un unico criterio;3826.62;3826.62;1;25/03/2020;API MOVILIDAD, S.A.;A78015880;04/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE USERA;202000641;113/2020/01151;CONTRATACION DE EMERGENCIA PARA EL REPARTO DE MENUS A DOMICILIO A FAMILIAS EN SITUACION DE VULNERABILIDAD COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIAS ADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19. TRAMITACION DE EMERGENCIA;Servicios;Tramitacin Emergencia;;;;19681.20;19681.20;1;08/05/2020;THE BUS ONTIME S.L.;B80510761;02/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;202000642;300/2019/01235;CONTRATO DE SERVICIOS PARA EL MANTENIMIENTO Y LIMPIEZA DE LAS PAPELERAS DEL SERVICIO DE LIMPIEZA URBANA INSTALADAS EN LA CIUDAD DE MADRID.;Servicios;Abierto;;;Pluralidad de criterios;24391870.96;21928292.00;48;23/04/2020;PLASTIC OMNIUM SISTEMAS URBANOS SA;A46480547;22/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE SAN BLAS-CANILLEJAS;202000643;117/2020/00885;CONTRATACION DE EMERGENCIA PARA PROPORCIONAR MANUTENCION CONSISTENTE EN LA PREPARACION Y ENVIO A DOMICILIO DE CESTAS DE COMPRA PARA FAMILIAS EN SITUACION DE VULNERABILIDAD, COMO CONSECUENCIA DE LAS MEDIDAS EXTRAORDINARIAS ADOPTADAS TENDENTES A LA CONTENCION DEL COVID-19;Servicios;Tramitacin Emergencia;;;;150000.00;150000.00;1;27/03/2020;PLAZA, S.A.;A28793016;27/03/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000644;195/2020/00024;"195/2020/00024 ""CONTRATO DE EMERGENCIA PARA EL  SUMINISTRO DE MATERIAL FUNGIBLE PARA EL SAMUR PROTECCION CIVIL"".";Suministro;Tramitacin Emergencia;;;;17733.15;17733.15;1;16/03/2020;REDONDO Y GARCIA, S.A.;A28021350;11/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE OBRAS Y EQUIPAMIENTOS;202000645;151/2020/00117;SUMINISTRO E INSTALACION DE MAMPARAS DE PROTECCION FRENTE AL COVID-19. TRAMITACION DE EMERGENCIA.;Suministro;Tramitacin Emergencia;;;;18147.50;18147.50;0.5;13/05/2020;FERNANDEZ MOLINA, OBRAS Y SERVICIOS, S.A.;A28414654;21/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000646;195/2020/00026;"195/2020/00026"" CONTRATO DE EMERGENCIA PARA  EL REFUERZO DEL SERVICIO DE APOYO A LA GESTION TECNICA Y OPERATIVA DEL DEPOSITO DE MATERIAL SANITARIO DEL SERVICIO SAMUR PROTECCION CIVIL"".";Servicios;Tramitacin Emergencia;;;;46091.32;46091.32;3.53;16/03/2020;JOTRINSA, S.L.;B80713191;10/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE MONCLOA-ARAVACA;202000647;109/2019/01723;ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACION Y CONSERVACION DEL CONJUNTO DE EDIFICIOS Y ESPACIOS PUBLICOS CUYA COMPETENCIA CORRESPONDE AL DISTRITO DE MONCLOA-ARAVACA (4 LOTES) FIJAR LAS NORMAS DE REFERENCIA DE LOS CONTRATOS BASADOS, DURANTE LA EJECUCION DEL MISMO, DE OBRAS EN LAS EDIFICACIONES DE CENTROS EDUCATIVOS, EDIFICIOS MUNICIPALES, POLIDEPORTIVOS E INSTALACIONES DEPORTIVAS ELEMENTALES, ASI COMO EN LOS ESPACIOS LIBRES DE PARCELA DE DICHAS EDIFICACIONES, ZONAS VERDES Y OBRAS EN VIA PUBLICA CUYA COMPETENCIA CORRESPONDA AL DISTRITO DE MONCLOA-ARAVACA, SIEMPRE QUE ESTEN DESTINADOS AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS Y/O AL USO PUBLICO. LOTE 1;Obras;Abierto;;;Pluralidad de criterios;0.00;0.00;24;30/01/2020;ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.;A19001205;26/02/2020;SI;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ, SEGURIDAD Y EMERGENCIAS;202000648;195/2020/00027;"195 2020 00027 ""CONTRATO DE EMERGENCIA PARA EL REFUERZO DEL SERVICIO DE LIMPIEZA Y DESINFECCION DE VEHICULOS DE EMERGENCIA DEL SERVICIO SAMUR PROTECCION CIVIL"".";Servicios;Tramitacin Emergencia;;;;42997.35;42997.35;3.4;16/03/2020;JOTRINSA, S.L.;B80713191;10/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DELEGADA DE DEPORTE;202000649;300/2019/01481;SUMINISTRO DE SEALIZACION DEL ESTADIO DE ATLETISMO  VALLEHERMOSO;Suministro;Abierto simplificado;;;Pluralidad de criterios;27009.62;24091.10;3;07/05/2020;FRANCO IMAGEN CORPORATIVA SL .;B73938854;02/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;202000650;300/2019/00747;IFS 2019 REMODELACION DE DIVERSAS ZONAS EN ENSANCHE DE BARAJAS;Obras;Abierto simplificado;;;Pluralidad de criterios;869691.26;561124.80;6;26/03/2020;UTE ENSANCHE BARAJAS (CONSTRUCTORA SAN JOSE SA Y EL EJIDILLO VIVEROS INTEGRALES SL);U94198603;29/04/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;EMPRESA MUNICIPAL DE LA VIVIENDA Y SUELO DE MADRID, S.A.;202000651;EVS/2020/00006;OBRAS PARA LA REPARACION DE HUMEDADES EN LA PROMOCION VALLECAS 65  CALLE CAADA DEL SANTISIMO  NUM 7 Y 9 DE MADRID;Obras;Abierto simplificado sumario;;;Pluralidad de criterios;96551.61;85506.10;7;07/02/2020;RIGGERSA CONSTRUCCIONES, S.L.;B37511128;14/02/2020; ;;;;;;;;;;
2020;Junio;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;202000652;MDC/2020/00056;DIRECCION ARTISTICA Y COMISARIADO DEL FESTIVAL INTERNACIONAL DE JAZZ 2020 A CELEBRAR EN TEATRO FERNAN GOMEZ. CENTRO CULTURAL DE LA VILLA;Servicios;Negociado sin publicidad;168;a) apartado 2;;49610.00;49610.00;6.26;09/06/2020;LUIS MARTIN BARRIGA;51872586L;12/06/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE BARAJAS;202000653;300/2019/01172;"CONTRATO DE SUMINISTRO E INSTALACION DE UNA ENFRIADORA EN EL CENTRO DE MAYORES ""ACUARIO"", ADSCRITO AL DISTRITO DE BARAJAS";Suministro;Abierto;;;Pluralidad de criterios;91177.35;70526.13;3;14/05/2020;MONCOBRA, S. A.;A78990413;22/05/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;REA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;202000654;300/2019/00476;IFS 2019 MEJORA DE LAS ZONAS VERDES DE LA COLONIA DEL MANZANARES. MADRID ZONA D. DISTRITO MONCLOA-ARAVACA;Obras;Abierto simplificado;;;Pluralidad de criterios;1486618.58;968000.00;6;16/03/2020;VALORIZA SERVICIOS MEDIOAMBIENTALES, S. A.;A28760692;27/04/2020; ;;;;;;;;;;
2020;Junio;AYUNTAMIENTO DE MADRID;DISTRITO DE MONCLOA-ARAVACA;202000655;109/2019/01723;"ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACION Y CONSERVACION DEL CONJUNTO DE EDIFICIOS Y ESPACIOS PUBLICOS CUYA COMPETENCIA CORRESPONDE AL DISTRITO DE MONCLOA-ARAVACA (4 LOTES) FIJAR LAS NORMAS DE REFERENCIA DE LOS CONTRATOS BASADOS DURANTE LA EJECUCION DEL MISMO, DE OBRAS EN LAS EDIFICACIONES DE CENTROS EDUCATIVOS, EDIFICIOS MUNICIPALES, POLIDEPORTIVOS E INSTALACIONES DEPORTIVAS ELEMENTALES, ASI COMO EN LOS ESPACIOS LIBRES DE PARCELA DE DICHAS EDIFICACIONES, ZONAS VERDES Y OBRAS EN VIA PUBLICA CUYA COMPETENCIA CORRESPONDA AL DISTRITO DE MONCLOA-ARAVACA, SIEMPRE QUE ESTEN DESTINADOS AL FUNCIONAMIENTO OPERATIVO DE LOS SERVICIOS Y/O AL USO PUBLICO "" LOTE 2"".";Obras;Abierto;;;Pluralidad de criterios;0.00;0.00;24;30/01/2020;COMPAIA INTERNACIONAL DE CONSTRUCCION Y DISEO, S.A.;A78571353;26/02/2020;SI;;;;;;;;;;
