Gastos,Centro,Descripcion Centro,Seccion,Descripcion Seccion,Programa,Descripcion Programa,Capitulo,Descripcion Capitulo,Descripcion Economico,C_DISPUESTO,OBL_RECONOC
6598,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,152227.51,152227.51
6599,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,271.78,271.78
6600,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,1432629.04,1432629.04
6601,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,1,GASTOS DE PERSONAL,OTRAS CUOTAS,400467.83,400467.83
6602,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ARRENDAMIENTOS DE OTRO INMOVILIZADO MATERIAL,81656.69,81656.52
6603,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,128876.79,128876.79
6604,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,1928.45,1928.45
6605,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL INFORMÁTICO NO INVENTARIABLE,3350.69,3350.69
6606,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,VESTUARIO,29965.95,29965.95
6607,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,3872.25,3872.25
6608,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PRODUCTOS DE LIMPIEZA Y ASEO,27907.96,27907.96
6609,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS SUMINISTROS,61085.37,60907.5
6610,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LIMPIEZA Y ASEO,2091.97,2091.96
6611,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,314909.87,314308.95
6612,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,4,TRANSFERENCIAS CORRIENTES,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,149518.59,149518.59
6613,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,6,INVERSIONES REALES,OTRAS INVERS. NUEVAS EN INFR.Y BIENES USO GENERAL,0,0
6614,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),17138.44,17138.44
6615,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,34201,INSTALACIONES DEPORTIVAS,6,INVERSIONES REALES,INSTALACIONES (REFORMA Y REPOSICIÓN),1708.52,1708.52
6616,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,41144.46,41144.46
6617,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,8738.92,8738.92
6618,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,TRIENIOS,9427.3,9427.3
6619,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,30882.99,30882.99
6620,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,71433.27,71433.27
6621,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,3687.2,3687.2
6622,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,3407.35,3407.35
6623,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,43722.9,43722.9
6624,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,1,GASTOS DE PERSONAL,OTRAS CUOTAS,225.8,225.8
6625,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS GASTOS DIVERSOS,0,0
6626,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,49300,CONSUMO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LOCOMOCIÓN URBANA PERSONAL NO DIRECTIVO,0,0
6627,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,51634.19,51634.19
6628,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,26659.52,26659.52
6629,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,RETRIBUCIONES COMPLEMENTARIAS,65014.48,65014.48
6630,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,23271.43,23271.43
6631,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,TRIENIOS,3580.66,3580.66
6632,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,14276.91,14276.91
6633,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,33096.02,33096.02
6634,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,2076.25,2076.25
6635,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,13504.23,13504.23
6636,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,58851.52,58851.52
6637,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,1,GASTOS DE PERSONAL,OTRAS CUOTAS,442.78,442.78
6638,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,91220,CONCEJALÍA-PRESIDENCIA DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,60,0
6639,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,91469.32,91469.32
6640,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,2.4,2.4
6641,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A1,106601.99,106601.99
6642,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,248000.03,248000.03
6643,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,93960.37,93960.37
6644,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,308301.17,308301.17
6645,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO E,49031.29,49031.29
6646,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,TRIENIOS,144772.7,144772.7
6647,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,488093.34,488093.34
6648,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,1116975.45,1116975.45
6649,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,70977.28,70977.28
6650,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,77265.24,77265.24
6651,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,43403.43,43403.43
6652,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,RETRIBUCIONES BÁSICAS,11644.22,11644.22
6653,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,OTRAS REMUNERACIONES,8512.23,8512.23
6654,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,PRODUCTIVIDAD,132840.07,132840.07
6655,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,808808.71,808808.71
6656,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,1,GASTOS DE PERSONAL,OTRAS CUOTAS,55349.37,55349.37
6657,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,29077.36,29032.8
6658,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,4672.91,1784.64
6659,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,6586.9,2518.12
6660,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP., MANT. Y CONSERV. DE MOBILIARIO",876.55,577.44
6661,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,17327.44,17327.44
6662,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",23185.33,23185.31
6663,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,MATERIAL INFORMÁTICO NO INVENTARIABLE,7991.75,7991.75
6664,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,VESTUARIO,0,0
6665,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS SUMINISTROS,460.74,460.74
6666,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,TRIBUTOS DE LAS COMUNIDADES AUTÓNOMAS,1236.36,1236.36
6667,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,PUBLICACIÓN EN DIARIOS OFICIALES,5494.56,5494.56
6668,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,GASTOS JURÍDICOS Y CONTENCIOSOS,40246.98,40246.98
6669,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,48189.4,24506.83
6670,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,INDEMNIZACIÓN A VOCALES DE JUNTAS DE DISTRITO,103234.54,103234.54
6671,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTRAS INDEMNIZACIONES,60.1,60.1
6672,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,3,GASTOS FINANCIEROS,INTERESES DE DEMORA,350.09,350.09
6673,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,6,INVERSIONES REALES,MOBILIARIO Y EQUIPOS DE OFICINA,6648.76,0
6674,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92001,DIREC. Y GESTIÓN ADMTVA. DEL DISTRITO,6,INVERSIONES REALES,OTRO MOBILIARIO Y ENSERES,0,0
6675,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,92401,PARTICIPACIÓN CIUDADANA,4,TRANSFERENCIAS CORRIENTES,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,47381.3,47381.3
6676,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,180039.29,180039.29
6677,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS SUMINISTROS,0,0
6678,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,LIMPIEZA Y ASEO,1050300.68,1049794.68
6679,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,SEGURIDAD,298386.17,298386.17
6680,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93302,EDIFICIOS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,564055.9,564055.87
6681,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93302,EDIFICIOS,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),112589.57,112589.28
6682,1,AYUNTAMIENTO DE MADRID,215,DISTRITO DE CIUDAD LINEAL,93303,I.F.S. GESTIÓN DEL PATRIMONIO,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),3263569.39,1151806.94
6683,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,15322,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,REP.MANT. Y CONSERV. BIENES DESTINADOS USO GENERAL,0,0
6684,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,15322,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,6,INVERSIONES REALES,VIALES (REMODELACIÓN),0,0
6685,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,15322,OTRAS ACTUACIONES EN VÍAS PÚBLICAS,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES,0,0
6686,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,16210,GESTIÓN AMBIENTAL URBANA,6,INVERSIONES REALES,EDIFICIOS Y OTRAS CONSTRUCCIONES (REFORMA),11602.91,11602.91
6687,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,17102,ZONAS VERDES,6,INVERSIONES REALES,PARQUES (REMODELACIÓN),0,0
6688,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,17102,ZONAS VERDES,6,INVERSIONES REALES,ZONAS AJARDINADAS (REM),199999.1,199948.9
6689,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23102,FAMILIA E INFANCIA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,129977.23,129751.45
6690,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23102,FAMILIA E INFANCIA,4,TRANSFERENCIAS CORRIENTES,OTRAS TRANSFERENCIAS A FAMILIAS,202396.53,133553.29
6691,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23102,FAMILIA E INFANCIA,7,TRANSFERENCIAS DE CAPITAL,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,1464.81,849
6692,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,0,0
6693,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,0,0
6694,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,0,0
6695,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,0,0
6696,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,1,GASTOS DE PERSONAL,SEGURIDAD SOCIAL,0,0
6697,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,"REP., MANT. Y CONSERV. OTRO INMOVILIZADO MATERIAL",0,0
6698,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,SERVICIO DE AYUDA A DOMICILIO,7741382,7725392.1
6699,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,576808.66,572971.88
6700,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,4,TRANSFERENCIAS CORRIENTES,OTRAS TRANSFERENCIAS A FAMILIAS,16848,11067
6701,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,6,INVERSIONES REALES,MAQUINARIA,18131.85,18131.85
6702,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,6,INVERSIONES REALES,OTRO MOBILIARIO Y ENSERES (REFORMA Y REPOSICIÓN),93594.72,51733.18
6703,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23103,PERSONAS MAYORES Y SERVICIOS SOCIALES,7,TRANSFERENCIAS DE CAPITAL,OTRAS TRANSFERENCIAS DE CAPITAL A FAMILIAS,9759.54,6902.13
6704,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO A2,292143.63,292143.63
6705,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C1,6678.04,6678.04
6706,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,SUELDOS DEL GRUPO C2,64063.07,64063.07
6707,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,TRIENIOS,52894.73,52894.73
6708,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,COMPLEMENTO DE DESTINO,207951.87,207951.87
6709,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,COMPLEMENTO ESPECÍFICO,438175.83,438175.83
6710,1,AYUNTAMIENTO DE MADRID,216,DISTRITO DE HORTALEZA,23106,INTEGRACIÓN COMUNITARIA Y EMERGENCIA SOCIAL,1,GASTOS DE PERSONAL,OTROS COMPLEMENTOS,22109.24,22109.24
